#name, A, B, C, D, E, F
EPI2709321|A/American_Crow/North_Dakota/USDA-010665-001/2022|H5N1|PA|2.3.4.4b|B3.1|wild-bird|North_Dakota|2022-04-01, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/1, 8.489684080431203e-06, 8.173665306423704e-07, 2.1016737153081067e-07, 3.5740538085753465e-05, 0.2116201899182891, 0.7883345523256426
NODE_0000017, 1.5245663132328987e-05, 1.4880885244653602e-06, 4.0119804286968797e-07, 4.975297183818745e-05, 0.330439714978693, 0.6694933970997691
EPI1985973|A/turkey/Indiana/22-003707-003/2022|H5N1|PA|2.3.4.4b|A1|poultry|Indiana|2022-02-07, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000018, 6.919766951247541e-06, 5.68170147173326e-07, 1.9356296832271983e-07, 3.250508737777931e-05, 0.08942566780100879, 0.9105341456115467
EPI2704195|A/Ross_s_Goose/South_Dakota/USDA-008384-004/2022|H5N1|PA|2.3.4.4b||wild-bird|South_Dakota|2022-03-16, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000019, 5.386945944013373e-06, 4.2629560780977324e-07, 1.510452718929836e-07, 2.8396199664675263e-05, 0.07112920808375778, 0.9288364314297538
EPI2702771|A/Snow_Goose/North_Dakota/USDA-011033-003/2022|H5N1|PA|2.3.4.4b|B3.1|wild-bird|North_Dakota|2022-04-05, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000020, 1.5207655607721446e-05, 1.3334684418259217e-06, 4.2437504406319254e-07, 5.494702762656618e-05, 0.18852754699534746, 0.8114005404779323
EPI2712874|A/goose/Nebraska/USDA-007179-001/2022|H5N1|PA|2.3.4.4b|A1|poultry|Nebraska|2022-03-07, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
EPI2702329|A/Snow_Goose/Kentucky/USDA-004809-002/2022|H5N1|PA|2.3.4.4b|A1|wild-bird|Kentucky|2022-02-08, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/1, 1.8986498015744923e-05, 1.8778578893111881e-06, 5.137168109932893e-07, 0.00014517164125647846, 0.2844507885904442, 0.7153826616955832
EPI2709634|A/Backyard_bird/Nebraska/USDA-009190-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Nebraska|2022-03-24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
0/2, 2.061291371151974e-05, 2.517040097124188e-06, 5.234043202743489e-07, 0.0013763115499393454, 0.6344328270100275, 0.36416720808190445
85.5/63, 9.937225505701123e-06, 1.4376293915823589e-06, 2.1746609803517737e-07, 5.396070039657414e-05, 0.8231529013383252, 0.1767815456402828
EPI2246156|A/chicken/North_Dakota/22-012538-002-original/2022|H5N1|PA|2.3.4.4b|B3.1|poultry|North_Dakota|2022-04-25, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/10, 1.5731496779607823e-05, 2.0952510844881846e-06, 3.4134663300444505e-07, 3.0456406496955435e-05, 0.749454545266584, 0.2504968302324221
0/16, 2.0236143868656735e-05, 3.901487473828965e-06, 4.3212442473136667e-07, 2.4497999728119068e-05, 0.9331668649594101, 0.06678406728509456
EPI2246676|A/chicken/Wisconsin/22-013446-001-original/2022|H5N1|PA|2.3.4.4b||poultry|Wisconsin|2022-04-29, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
EPI2259075|A/goose/Idaho/22-014944-001-original/2022|H5N1|PA|2.3.4.4b||poultry|Idaho|2022-05-11, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/5, 1.2023322596926995e-05, 9.85543479201837e-07, 3.3914583890900887e-07, 4.804209423103595e-05, 0.11447158039197362, 0.8854670295018803
EPI2703164|A/Snow_Goose/South_Dakota/USDA-008383-004/2022|H5N1|PA|2.3.4.4b||wild-bird|South_Dakota|2022-03-16, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/8, 3.5176178518121988e-06, 2.2261489165253291e-07, 1.1097617626152206e-07, 2.439242689872737e-05, 0.01784516866195029, 0.9821265877022314
EPI2712555|A/Great_Horned_Owl/North_Dakota/USDA-011571-001/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Dakota|2022-04-11, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EPI2710149|A/American_White_Pelican/Missouri/USDA-006970-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Missouri|2022-02-28, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/1, 0.00012319453388814772, 2.5036569269813647e-05, 5.433366664095678e-06, 0.028225712065094506, 0.6536330471659777, 0.3179875762991056
EPI2182107|A/red_fox/North_Dakota/22-017354-001-original/2022|H5N1|PA|2.3.4.4b||mammal|North_Dakota|2022-06-03, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
0/0, 1.6586336696441642e-05, 2.4521994216914566e-06, 4.2316803106175733e-07, 0.0008829876553660126, 0.8107017293446085, 0.18839582129587631
EPI2074576|A/turkey/Minnesota/22-010126-002-original/2022|H5N1|PA|2.3.4.4b||poultry|Minnesota|2022-04-04, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/0, 1.644054908502446e-05, 2.1659862752697207e-06, 3.723632914214605e-07, 7.53575377914173e-05, 0.6974643018055239, 0.3024413617580328
EPI2704384|A/Ross_s_Goose/Iowa/USDA-008378-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Iowa|2022-03-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
0/1, 8.407243652890117e-06, 1.3210057443035836e-06, 1.7978159081016294e-07, 1.5365829004475543e-05, 0.8713294447049914, 0.12864528143501597
EPI2702785|A/turkey/Indiana/USDA-005328-001/2022|H5N1|PA|2.3.4.4b||poultry|Indiana|2022-02-18, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/2, 7.740967045648993e-06, 1.1848989303287288e-06, 1.566882426366657e-07, 1.4421436788643196e-05, 0.8167789819839458, 0.1831975140250469
86/61, 2.032599287416173e-05, 2.8173858547809505e-06, 4.788031315755972e-07, 4.168457634507772e-05, 0.722717684286513, 0.2772170089552814
EPI2614066|A/snowy_egret/California/23-009161-004-original/2023|H5N1|PA|2.3.4.4b|B4.1|wild-bird|California|2023-03-16, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/28, 8.169407032246149e-06, 1.2201371892459482e-06, 1.647567404121961e-07, 1.5366714756955972e-05, 0.8130770941133463, 0.18689798487093476
0/9, 1.6557816464391336e-05, 2.2559558857626634e-06, 3.81112359837518e-07, 2.9752018173927463e-05, 0.7536771963872775, 0.24627385670983853
EPI2258995|A/chicken/Washington/22-014744-001-original/2022|H5N1|PA|2.3.4.4b|B4.1|poultry|Washington|2022-05-10, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
EPI2709184|A/American_Pelican/Montana/USDA-012936-005/2022|H5N1|PA|2.3.4.4b||wild-bird|Montana|2022-04-24, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/11, 1.0794743052908752e-05, 1.7841585164366225e-06, 2.2881405700478608e-07, 1.7492881044015472e-05, 0.8914771054572247, 0.10849259394610486
EPI2263422|A/chicken/Oregon/22-034833-001-original/2022|H5N1|PA|2.3.4.4b|B4.1|poultry|Oregon|2022-10-28, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
94.6/94, 3.158991959574387e-05, 4.5369903898076016e-06, 7.392800675799674e-07, 5.2985018479318846e-05, 0.7381491194759107, 0.2617610293155567
EPI2298225|A/Canada_goose/California/246038/2022|H5N1|PA|2.3.4.4b|B4.1|wild-bird|California|2022-07-05, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EPI2263390|A/chicken/Oregon/22-030743-001-original/2022|H5N1|PA|2.3.4.4b|B4.1|poultry|Oregon|2022-09-28, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
0/2, 1.4102319598751618e-05, 1.953884729119429e-06, 3.1893284322175667e-07, 2.5762989599055934e-05, 0.7840650920150845, 0.21589276985814548
EPI2705347|A/goose/Missouri/USDA-012338-006/2022|H5N1|PA|2.3.4.4b|A1|poultry|Missouri|2022-03-15, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/3, 1.2914542418926785e-05, 1.1645308807053155e-06, 3.447211787308171e-07, 4.714218692983869e-05, 0.20957439475218442, 0.7903640392664073
84.3/62, 4.761073948452374e-06, 3.327758937274098e-07, 1.4499906571428312e-07, 2.7859340318484563e-05, 0.03035637585347375, 0.9696105259572999
EPI2711045|A/Hooded_Merganser/Missouri/USDA-007184-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Missouri|2022-02-28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
EPI2710176|A/Backyard_bird/Wisconsin/USDA-009934-002/2022|H5N1|PA|2.3.4.4b|A1|wild-bird|Wisconsin|2022-03-31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
0/33, 7.04332550986331e-06, 5.734945522813764e-07, 1.7257840864421985e-07, 3.56007176990509e-05, 0.12266298318775884, 0.8772936266960714
0/26, 3.9447706838628805e-06, 2.7696592992377077e-07, 1.2000909155251526e-07, 2.5456359855046824e-05, 0.0345611171369769, 0.9654090847574628
EPI2181648|A/snow_goose/North_Dakota/N22-06/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Dakota|2022-04-08, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/37, 4.158635754001666e-06, 2.7997296074565737e-07, 1.2030926276162e-07, 2.725543090165175e-05, 0.03652632160732567, 0.9634418640437953
85.1/64, 3.422866220917843e-06, 1.9208603391164338e-07, 1.1857291550681534e-07, 2.972251335226404e-05, 0.010067471521335948, 0.9898990724401414
EPI2176413|A/snow_goose/Kansas/W22-199D/2022|H5N1|PA|2.3.4.4b||wild-bird|Kansas|2022-03-12, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EPI2298217|A/eared_grebe/North_Dakota/245625/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Dakota|2022-06-16, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
87/86, 1.8411954893113918e-05, 1.6095930141057464e-06, 5.268335597280629e-07, 7.261542194272845e-05, 0.11551298102901512, 0.8843938551675752
EPI2017195|A/chicken/Nebraska/22-009006-001-original/2022|H5N1|PA|2.3.4.4b|A1|poultry|Nebraska|2022-03-23, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
76.8/64, 3.742913609094091e-06, 2.3512236361374305e-07, 1.1388403265604189e-07, 2.5883733282049094e-05, 0.020357488570272052, 0.9796125357764405
EPI2703474|A/Snow_Goose/Kansas/USDA-007919-003/2022|H5N1|PA|2.3.4.4b|A1|wild-bird|Kansas|2022-03-04, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
93/87, 2.166997627934414e-06, 1.106483213167982e-07, 7.6152672947399e-08, 2.0308590878085666e-05, 0.005463696420820605, 0.994513641189679
EPI2703848|A/Snow_Goose/Kansas/USDA-008980-003/2022|H5N1|PA|2.3.4.4b||wild-bird|Kansas|2022-03-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
EPI2176467|A/snow_goose/Kansas/W22-199A/2022|H5N1|PA|2.3.4.4b||wild-bird|Kansas|2022-03-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
80.9/62, 4.099957504039756e-05, 4.3361559201712195e-06, 1.3631661991662802e-06, 0.00021330717098387667, 0.16870191764871945, 0.831038076283137
99.5/99, 0.0011461505318695073, 0.0002883162383411737, 0.00014756069050957812, 0.005366431182873732, 0.08156454642291026, 0.9114869949334958
EPI2181656|A/snow_goose/North_Dakota/N22-04/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Dakota|2022-04-08, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
100/100, 0.0283205353653837, 0.02369767772785397, 0.010133945182892044, 0.6088707393484624, 0.11074920731093811, 0.2182278950644698
99.9/100, 0.0001576579195082591, 5.822058679804753e-05, 7.734833727123998e-06, 0.00031109109496392815, 0.9530869397693689, 0.04637835579563383
86.7/99, 6.4464901267768436e-06, 1.4504973983670215e-06, 1.0082901984164088e-07, 5.971009454274315e-06, 0.9931695177417907, 0.006816513432209912
EPI2263566|A/chicken/Iowa/22-035700-001-original/2022|H5N1|PA|2.3.4.4b|B1.3|poultry|Iowa|2022-11-03, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
EPI2263574|A/domestic_duck/Iowa/22-035700-002-original/2022|H5N1|PA|2.3.4.4b||poultry|Iowa|2022-11-03, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
74.6/82, 1.1070933861788439e-05, 1.921239352571682e-06, 1.912971316854691e-07, 1.7507237981785022e-05, 0.9535998234593404, 0.046369485832331976
EPI2606593|A/chicken/Ohio/OH22-26275-3/2022|H5N1|PA|2.3.4.4b||poultry|Ohio|2022-11-03, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/77, 1.1041121432889551e-05, 1.497541240287652e-06, 2.2777667494396657e-07, 2.202616894085513e-05, 0.789010567708388, 0.210954639683323
0/18, 1.9266516253374134e-05, 2.6247050230055237e-06, 4.4964379318714435e-07, 3.694618115693886e-05, 0.7648119998698492, 0.23512871308392425
EPI2263774|A/African_goose/New_Jersey/22-033679-001-original/2022|H5N1|PA|2.3.4.4b||wild-bird|New_Jersey|2022-10-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
EPI2263430|A/turkey/Minnesota/22-034849-001-original/2022|H5N1|PA|2.3.4.4b||poultry|Minnesota|2022-10-30, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/15, 2.9467422334823253e-05, 3.445780447701178e-06, 7.436745406413955e-07, 8.550520994983039e-05, 0.5273984722457298, 0.47248236566699736
EPI2613538|A/brown_pelican/Florida/23-004148-001-original/2023|H5N1|PA|2.3.4.4b||wild-bird|Florida|2023-02-01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
0/21, 2.6820566882284198e-05, 3.2251433809915966e-06, 6.33795250419926e-07, 6.43979346936313e-05, 0.46052234612219994, 0.5393825764375928
EPI2613698|A/peregrine_falcon/New_York/23-005700-001-original/2023|H5N1|PA|2.3.4.4b||wild-bird|New_York|2023-02-13, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
98.8/98, 1.4005236027804061e-05, 2.534686440189433e-06, 2.9709148924183465e-07, 1.6613114747679676e-05, 0.961708105303298, 0.038258444567997096
EPI2260746|A/chicken/Florida/22-036965-001-original/2022|H5N1|PA|2.3.4.4b|B1.3|poultry|Florida|2022-11-16, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/45, 3.784297166281394e-06, 9.025345637759963e-07, 6.62229250064413e-08, 2.5358210111119295e-06, 0.994013815982482, 0.005978895141851913
EPI2264247|A/chicken/Florida/22-031859-001-original/2022|H5N1|PA|2.3.4.4b||poultry|Florida|2022-10-06, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
EPI2263855|A/chicken/Florida/22-035222-003-original/2022|H5N1|PA|2.3.4.4b|B1.3|poultry|Florida|2022-11-01, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
96.3/100, 7.28211413948085e-05, 2.0842582503029062e-05, 1.0099425951312144e-05, 0.9766500868867667, 0.0021049629849724085, 0.02114118697841163
EPI2182059|A/fox/Michigan/22-014536-004-original/2022|H5N1|PA|2.3.4.4b|B1.2|mammal|Michigan|2022-04-22, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
44.6/44, 2.8289520624369885e-05, 4.068837017188871e-06, 2.523912350541122e-06, 0.9573588097489347, 0.001973008194399723, 0.04063329978667332
EPI2455039|A/Vulpes_vulpes/USA/115912/2022|H5N1|PA|2.3.4.4b||mammal|USA|2022-05-20, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
0/44, 8.76079991552732e-05, 8.419414722255098e-06, 5.782243312244509e-06, 0.0667092002597972, 0.022133143125409177, 0.9110558469576039
EPI2709912|A/Backyard_bird/New_York/USDA-010321-003/2022|H5N1|PA|2.3.4.4b|B1.2|wild-bird|New_York|2022-04-04, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/22, 5.938464055393116e-06, 3.6016770658821585e-07, 2.581268227117432e-07, 0.001968544059608152, 0.0071439738235335205, 0.9908809253582737
EPI2709649|A/Backyard_bird/Michigan/USDA-008890-006/2022|H5N1|PA|2.3.4.4b||wild-bird|Michigan|2022-03-22, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/22, 2.1880418326710205e-06, 1.0748481865737896e-07, 7.840807723940388e-08, 7.732964273814987e-05, 0.004419359574621492, 0.9955009368479119
EPI2703285|A/Snowy_Owl/Michigan/USDA-008506-002/2022|H5N1|PA|2.3.4.4b|B1.2|wild-bird|Michigan|2022-03-17, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/26, 2.0456700865649298e-06, 9.887944437538693e-08, 7.273483705039896e-08, 2.2068922775467772e-05, 0.004194225260838165, 0.9957814885320183
EPI2707661|A/Bald_Eagle/Ohio/USDA-007697-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Ohio|2022-03-07, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/18, 2.201830338447589e-06, 1.0866342453978214e-07, 7.582845352225942e-08, 2.180027964377706e-05, 0.005491184063028971, 0.9944846293351108
NODE_0000067, 2.0252677683410687e-06, 9.733442588102177e-08, 7.218047552861314e-08, 2.0336924627336135e-05, 0.004022884717330255, 0.9959545835753726
EPI2707926|A/Bald_Eagle/Michigan/USDA-012056-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Michigan|2022-04-14, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000068, 1.9280123265654284e-06, 9.116655825152016e-08, 7.009104956054911e-08, 1.955172282358214e-05, 0.0033147294641673584, 0.9966636295430746
EPI2703317|A/Snowy_Owl/Michigan/USDA-008506-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Michigan|2022-03-17, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EPI2705335|A/Wood_Duck/Michigan/USDA-009361-015/2022|H5N1|PA|2.3.4.4b||wild-bird|Michigan|2022-03-23, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/51, 3.8169615926991694e-06, 1.924784114045191e-07, 1.2184908245568295e-07, 3.7395355948097505e-05, 0.00935579917228626, 0.990602674182679
EPI2708282|A/Bald_Eagle/Indiana/USDA-010922-001/2022|H5N1|PA|2.3.4.4b|B1.2|wild-bird|Indiana|2022-04-08, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/45, 2.3019225635917283e-05, 1.5382709500229468e-06, 8.787477922577885e-07, 0.0001969368123809277, 0.02350582350038544, 0.9762718034428556
EPI2613602|A/great_horned_owl/New_York/23-005127-001-original/2023|H5N1|PA|2.3.4.4b||wild-bird|New_York|2023-02-10, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
91.6/94, 4.085522950457517e-06, 2.1349205164932878e-07, 1.4195355570533138e-07, 3.911041989242853e-05, 0.007377438097028306, 0.9925790105145215
EPI2711104|A/Lesser_Scaup/Florida/USDA-010679-001/2022|H5N1|PA|2.3.4.4b|B1.2|wild-bird|Florida|2022-04-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
0/86, 2.005177457335998e-06, 9.567845297890955e-08, 7.167991045425254e-08, 2.0205147838451903e-05, 0.0037562058458012774, 0.9962214164705394
EPI2711125|A/Hooded_Merganser/Florida/USDA-007915-003/2022|H5N1|PA|2.3.4.4b||wild-bird|Florida|2022-03-01, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EPI2188336|A/hooded_merganser/Florida/W22-154/2022|H5N1|PA|2.3.4.4b||wild-bird|Florida|2022-03-01, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/66, 1.40445200095143e-05, 1.2312744413762884e-06, 3.4406675694994927e-07, 5.276393430812109e-05, 0.21965761767189465, 0.7802739985325895
EPI2705639|A/Vulture/Montana/USDA-012936-010/2022|H5N1|PA|2.3.4.4b||wild-bird|Montana|2022-04-24, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/4, 1.421000012265225e-05, 1.8669568185404938e-06, 3.0334456201617864e-07, 2.7290205819539978e-05, 0.7213290990680251, 0.27862723042465215
0/3, 3.2277675864343186e-05, 6.1408283270395154e-06, 6.99589635159811e-07, 4.185374517246897e-05, 0.8906937622459241, 0.10922526591507681
EPI2246716|A/turkey/South_Dakota/22-013454-001-original/2022|H5N1|PA|2.3.4.4b||poultry|South_Dakota|2022-04-30, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
98.5/100, 2.0559388611622148e-05, 4.9035011366601525e-06, 4.0390106764364437e-07, 1.6928267999770882e-05, 0.978569379124318, 0.02138782581686642
EPI2260754|A/chicken/Florida/22-036767-001-original/2022|H5N1|PA|2.3.4.4b||poultry|Florida|2022-11-14, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/28, 4.306749058739559e-06, 9.771555948009937e-07, 6.750851515965083e-08, 2.733102690696343e-06, 0.9933540125460232, 0.006637902938117294
EPI2263887|A/chicken/Florida/22-033389-001-original/2022|H5N1|PA|2.3.4.4b|B2.2|poultry|Florida|2022-10-18, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/45, 2.179634073788662e-05, 5.7629771894036695e-06, 4.2156282588969297e-07, 1.4422383418755054e-05, 0.9863258164615691, 0.013631780274258933
EPI2260778|A/chicken/North_Dakota/22-036126-001-original/2022|H5N1|PA|2.3.4.4b||poultry|North_Dakota|2022-11-08, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
EPI2260522|A/chicken/Maine/22-037360-002-original/2022|H5N1|PA|2.3.4.4b||poultry|Maine|2022-11-16, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/2, 7.161848612955174e-06, 1.1108845013215435e-06, 1.4984726646394596e-07, 1.4627779270211362e-05, 0.7828920862964719, 0.217084863343877
0/3, 1.0275735089542148e-05, 1.4678150709334858e-06, 2.249234232374208e-07, 3.7192473571370404e-05, 0.7818734998510891, 0.21807733920175582
0/2, 1.3570970663721748e-05, 1.5790211978697889e-06, 3.1926534364283746e-07, 3.553564771507592e-05, 0.49482191496230205, 0.5051270801327776
