#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
EPI2713103|A/Gadwall/South_Carolina/USDA-001743-008/2022|H5N1|PB1|2.3.4.4b||wild-bird|South_Carolina|2022-01-06	2022-01-06	2022.015068	2022.015068	2022.015068
EPI2067105|A/turkey/North_Carolina/22-009983-008-original/2022|H5N1|PB1|2.3.4.4b||poultry|North_Carolina|2022-03-31	2022-03-31	2022.245205	2022.245205	2022.245205
95.6/91	2021-10-06	2021.764129	2021.627686	2021.946053
EPI2710075|A/Backyard_bird/Massachusetts/USDA-009371-001/2022|H5N1|PB1|2.3.4.4b|A1|wild-bird|Massachusetts|2022-03-25	2022-03-25	2022.228767	2022.228767	2022.228767
EPI2708177|A/Bald_Eagle/Iowa/USDA-010129-001/2022|H5N1|PB1|2.3.4.4b|A1|wild-bird|Iowa|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
EPI2311557|A/snowy_owl/MA/22MM00463/2022|H5N1|PB1|2.3.4.4b||wild-bird|MA|2022-03-20	2022-03-20	2022.215068	2022.215068	2022.215068
43.5/65	2021-11-19	2021.883727	2021.748334	2021.994962
EPI2710866|A/Mallard/New_Hampshire/USDA-003417-032/2022|H5N1|PB1|2.3.4.4b||wild-bird|New_Hampshire|2022-01-26	2022-01-26	2022.069863	2022.069863	2022.069863
EPI2710699|A/Mallard/New_Hampshire/USDA-003417-054/2022|H5N1|PB1|2.3.4.4b||wild-bird|New_Hampshire|2022-01-26	2022-01-26	2022.069863	2022.069863	2022.069863
NODE_0000028	2021-07-15	2021.535292	2021.352395	2021.886998
EPI2705362|A/goose/Missouri/USDA-012338-006/2022|H5N1|PB1|2.3.4.4b|A1|poultry|Missouri|2022-03-15	2022-03-15	2022.201370	2022.201370	2022.201370
NODE_0000045	2021-08-01	2021.582325	2021.416514	2021.895592
EPI2710012|A/Backyard_bird/Maine/USDA-008540-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|Maine|2022-03-22	2022-03-22	2022.220548	2022.220548	2022.220548
NODE_0000022	2021-08-17	2021.624727	2021.489977	2021.896125
EPI2712597|A/Green-winged_Teal/North_Carolina/USDA-004007-005/2022|H5N1|PB1|2.3.4.4b|A1|wild-bird|North_Carolina|2022-01-31	2022-01-31	2022.083562	2022.083562	2022.083562
NODE_0000027	2021-08-30	2021.662996	2021.552157	2021.922522
87.6/54	2021-10-21	2021.805175	2021.677751	2022.043089
EPI2263424|A/chicken/Oregon/22-034833-001-original/2022|H5N1|PB1|2.3.4.4b|B4.1|poultry|Oregon|2022-10-28	2022-10-28	2022.823288	2022.823288	2022.823288
EPI2614068|A/snowy_egret/California/23-009161-004-original/2023|H5N1|PB1|2.3.4.4b|B4.1|wild-bird|California|2023-03-16	2023-03-16	2023.204110	2023.204110	2023.204110
EPI2258949|A/duck/Minnesota/22-014663-004-original/2022|H5N1|PB1|2.3.4.4b|B2.1|poultry|Minnesota|2022-05-10	2022-05-10	2022.354795	2022.354795	2022.354795
83.5/66	2021-12-09	2021.938478	2021.818127	2022.102910
EPI2067313|A/turkey/Minnesota/22-009997-001-original/2022|H5N1|PB1|2.3.4.4b|A1|poultry|Minnesota|2022-04-02	2022-04-02	2022.250685	2022.250685	2022.250685
EPI2704171|A/Ross_s_Goose/Missouri/USDA-012338-012/2022|H5N1|PB1|2.3.4.4b|B5.1|wild-bird|Missouri|2022-03-01	2022-03-01	2022.163014	2022.163014	2022.163014
NODE_0000034	2022-01-15	2022.040847	2021.911417	2022.177128
EPI2705221|A/Ross_s_Goose/North_Dakota/USDA-010036-002/2022|H5N1|PB1|2.3.4.4b||wild-bird|North_Dakota|2022-03-25	2022-03-25	2022.228767	2022.228767	2022.228767
NODE_0000038	2022-02-26	2022.155974	2022.001534	2022.206849
EPI2702581|A/Snow_Goose/North_Dakota/USDA-009399-003/2022|H5N1|PB1|2.3.4.4b||wild-bird|North_Dakota|2022-03-29	2022-03-29	2022.239726	2022.239726	2022.239726
EPI2016917|A/turkey/South_Dakota/22-008239-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|South_Dakota|2022-03-17	2022-03-17	2022.206849	2022.206849	2022.206849
NODE_0000043	2021-11-21	2021.888388	2021.733055	2022.094515
EPI2709201|A/American_Pelican/Montana/USDA-012936-005/2022|H5N1|PB1|2.3.4.4b||wild-bird|Montana|2022-04-24	2022-04-24	2022.310959	2022.310959	2022.310959
NODE_0000044	2021-12-20	2021.969464	2021.842159	2022.102832
EPI2702969|A/Snow_Goose/Missouri/USDA-006805-001/2022|H5N1|PB1|2.3.4.4b|A1|wild-bird|Missouri|2022-02-23	2022-02-23	2022.146575	2022.146575	2022.146575
NODE_0000021	2022-01-15	2022.040999	2021.875822	2022.160274
77.5/75	2022-04-16	2022.289139	2022.104319	2022.462037
EPI2298227|A/Canada_goose/California/246038/2022|H5N1|PB1|2.3.4.4b|B4.1|wild-bird|California|2022-07-05	2022-07-05	2022.508219	2022.508219	2022.508219
EPI2263392|A/chicken/Oregon/22-030743-001-original/2022|H5N1|PB1|2.3.4.4b|B4.1|poultry|Oregon|2022-09-28	2022-09-28	2022.741096	2022.741096	2022.741096
NODE_0000023	2022-02-09	2022.107166	2021.991534	2022.160274
EPI2258997|A/chicken/Washington/22-014744-001-original/2022|H5N1|PB1|2.3.4.4b|B4.1|poultry|Washington|2022-05-10	2022-05-10	2022.354795	2022.354795	2022.354795
NODE_0000024	2022-02-28	2022.160274	2022.078316	2022.160274
EPI2704212|A/Ross_s_Goose/South_Dakota/USDA-008384-004/2022|H5N1|PB1|2.3.4.4b||wild-bird|South_Dakota|2022-03-16	2022-03-16	2022.204110	2022.204110	2022.204110
EPI2710161|A/American_White_Pelican/Missouri/USDA-006970-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|Missouri|2022-02-28	2022-02-28	2022.160274	2022.160274	2022.160274
NODE_0000050	2021-09-15	2021.706217	2021.531230	2021.932156
EPI2712498|A/Gadwall/North_Carolina/USDA-001672-002/2022|H5N1|PB1|2.3.4.4b||wild-bird|North_Carolina|2022-01-08	2022-01-08	2022.020548	2022.020548	2022.020548
NODE_0000051	2021-09-29	2021.742760	2021.596316	2021.935193
EPI2709319|A/American_Wigeon/North_Carolina/USDA-001330-031/2022|H5N1|PB1|2.3.4.4b||wild-bird|North_Carolina|2022-01-08	2022-01-08	2022.020548	2022.020548	2022.020548
NODE_0000025	2021-10-11	2021.775580	2021.649269	2021.991264
EPI2704396|A/Ross_s_Goose/Iowa/USDA-008378-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|Iowa|2022-03-15	2022-03-15	2022.201370	2022.201370	2022.201370
NODE_0000026	2021-10-21	2021.805071	2021.698633	2021.992007
84.9/66	2021-12-23	2021.976102	2021.855533	2022.078082
EPI2712644|A/Green-winged_Teal/North_Carolina/USDA-003830-004/2022|H5N1|PB1|2.3.4.4b||wild-bird|North_Carolina|2022-01-29	2022-01-29	2022.078082	2022.078082	2022.078082
83.9/63	2022-02-03	2022.092636	2021.994936	2022.163488
EPI2017197|A/chicken/Nebraska/22-009006-001-original/2022|H5N1|PB1|2.3.4.4b|A1|poultry|Nebraska|2022-03-23	2022-03-23	2022.223288	2022.223288	2022.223288
EPI2703485|A/Snow_Goose/Kansas/USDA-007919-003/2022|H5N1|PB1|2.3.4.4b|A1|wild-bird|Kansas|2022-03-04	2022-03-04	2022.171233	2022.171233	2022.171233
NODE_0000029	2022-03-12	2022.193151	2022.086836	2022.193151
EPI2703863|A/Snow_Goose/Kansas/USDA-008980-003/2022|H5N1|PB1|2.3.4.4b||wild-bird|Kansas|2022-03-12	2022-03-12	2022.193151	2022.193151	2022.193151
EPI2176468|A/snow_goose/Kansas/W22-199A/2022|H5N1|PB1|2.3.4.4b||wild-bird|Kansas|2022-03-14	2022-03-14	2022.198630	2022.198630	2022.198630
NODE_0000030	2021-11-02	2021.836268	2021.719713	2022.001200
EPI2074530|A/turkey/Minnesota/22-010123-004-original/2022|H5N1|PB1|2.3.4.4b|A1|poultry|Minnesota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
NODE_0000031	2021-11-12	2021.865288	2021.768740	2022.001924
EPI2713087|A/Gadwall/Virginia/USDA-003923-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|Virginia|2022-01-29	2022-01-29	2022.078082	2022.078082	2022.078082
NODE_0000032	2021-11-22	2021.892132	2021.809727	2022.002895
EPI2704746|A/Wood_Duck/North_Carolina/USDA-003829-001/2022|H5N1|PB1|2.3.4.4b|A1|wild-bird|North_Carolina|2022-01-29	2022-01-29	2022.078082	2022.078082	2022.078082
NODE_0000033	2021-12-01	2021.917525	2021.828948	2022.020548
84.5/63	2022-02-19	2022.136748	2021.999956	2022.179452
EPI2703204|A/Snowy_Owl/New_York/USDA-008969-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|New_York|2022-03-22	2022-03-22	2022.220548	2022.220548	2022.220548
EPI2704861|A/chicken/Delaware/USDA-006945-004/2022|H5N1|PB1|2.3.4.4b|A1|poultry|Delaware|2022-03-07	2022-03-07	2022.179452	2022.179452	2022.179452
NODE_0000035	2021-12-11	2021.943644	2021.856484	2022.020548
EPI2711061|A/Hooded_Merganser/Missouri/USDA-007184-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|Missouri|2022-02-28	2022-02-28	2022.160274	2022.160274	2022.160274
NODE_0000036	2021-12-20	2021.968311	2021.899318	2022.020548
EPI2708351|A/Bald_Eagle/Florida/USDA-007915-002/2022|H5N1|PB1|2.3.4.4b||wild-bird|Florida|2022-02-28	2022-02-28	2022.160274	2022.160274	2022.160274
NODE_0000037	2021-12-29	2021.992253	2021.930474	2022.020548
91.1/63	2022-04-04	2022.256164	2022.109533	2022.256164
EPI2131381|A/Vulpes_vulpes/New_York/099488/2022|H5N1|PB1|2.3.4.4b||mammal|New_York|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
EPI2259117|A/fox/New_York/22-015064-001-original/2022|H5N1|PB1|2.3.4.4b||mammal|New_York|2022-04-27	2022-04-27	2022.319178	2022.319178	2022.319178
NODE_0000039	2022-01-08	2022.020548	2021.966479	2022.020548
EPI2709256|A/American_Wigeon/North_Carolina/USDA-001672-005/2022|H5N1|PB1|2.3.4.4b||wild-bird|North_Carolina|2022-01-08	2022-01-08	2022.020548	2022.020548	2022.020548
NODE_0000040	2022-01-08	2022.020250	2021.974813	2022.058904
EPI2712254|A/Blue-winged_Teal/Florida/USDA-002578-009/2022|H5N1|PB1|2.3.4.4b||wild-bird|Florida|2022-01-22	2022-01-22	2022.058904	2022.058904	2022.058904
NODE_0000041	2022-01-22	2022.058586	2022.004851	2022.102740
EPI1985972|A/turkey/Indiana/22-003707-003/2022|H5N1|PB1|2.3.4.4b|A1|poultry|Indiana|2022-02-07	2022-02-07	2022.102740	2022.102740	2022.102740
NODE_0000042	2022-02-18	2022.132877	2022.067142	2022.132877
EPI2712885|A/goose/Nebraska/USDA-007179-001/2022|H5N1|PB1|2.3.4.4b|A1|poultry|Nebraska|2022-03-07	2022-03-07	2022.179452	2022.179452	2022.179452
EPI2702796|A/turkey/Indiana/USDA-005328-001/2022|H5N1|PB1|2.3.4.4b||poultry|Indiana|2022-02-18	2022-02-18	2022.132877	2022.132877	2022.132877
86.9/23	2021-07-30	2021.576294	2021.459485	2021.864100
EPI2188329|A/bald_eagle/North_Carolina/W22-140/2022|H5N1|PB1|2.3.4.4b||wild-bird|North_Carolina|2022-02-22	2022-02-22	2022.143836	2022.143836	2022.143836
EPI2710191|A/Backyard_bird/Wisconsin/USDA-009934-002/2022|H5N1|PB1|2.3.4.4b|A1|wild-bird|Wisconsin|2022-03-31	2022-03-31	2022.245205	2022.245205	2022.245205
85.4/43	2021-10-12	2021.779391	2021.645379	2022.008454
EPI2703173|A/Snow_Goose/South_Dakota/USDA-008383-004/2022|H5N1|PB1|2.3.4.4b||wild-bird|South_Dakota|2022-03-16	2022-03-16	2022.204110	2022.204110	2022.204110
EPI2259077|A/goose/Idaho/22-014944-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|Idaho|2022-05-11	2022-05-11	2022.357534	2022.357534	2022.357534
EPI2709336|A/American_Crow/North_Dakota/USDA-010665-001/2022|H5N1|PB1|2.3.4.4b|B3.1|wild-bird|North_Dakota|2022-04-01	2022-04-01	2022.247945	2022.247945	2022.247945
EPI2074578|A/turkey/Minnesota/22-010126-002-original/2022|H5N1|PB1|2.3.4.4b||poultry|Minnesota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
76/72	2021-12-09	2021.937476	2021.784498	2022.111110
EPI2702784|A/Snow_Goose/North_Dakota/USDA-011033-003/2022|H5N1|PB1|2.3.4.4b|B3.1|wild-bird|North_Dakota|2022-04-05	2022-04-05	2022.258904	2022.258904	2022.258904
EPI2702701|A/Snow_Goose/North_Dakota/USDA-009481-006/2022|H5N1|PB1|2.3.4.4b||wild-bird|North_Dakota|2022-03-23	2022-03-23	2022.223288	2022.223288	2022.223288
NODE_0000058	2021-11-09	2021.857238	2021.710904	2022.107542
EPI2182109|A/red_fox/North_Dakota/22-017354-001-original/2022|H5N1|PB1|2.3.4.4b||mammal|North_Dakota|2022-06-03	2022-06-03	2022.420548	2022.420548	2022.420548
NODE_0000084	2021-12-07	2021.933417	2021.796858	2022.115529
EPI2712571|A/Great_Horned_Owl/North_Dakota/USDA-011571-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|North_Dakota|2022-04-11	2022-04-11	2022.275342	2022.275342	2022.275342
NODE_0000083	2022-01-01	2022.002341	2021.868011	2022.141860
EPI2709656|A/American_Crow/Minnesota/USDA-012668-016/2022|H5N1|PB1|2.3.4.4b|B3.1|wild-bird|Minnesota|2022-04-25	2022-04-25	2022.313699	2022.313699	2022.313699
NODE_0000046	2022-01-25	2022.067537	2021.946331	2022.164182
EPI2709651|A/Backyard_bird/Nebraska/USDA-009190-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|Nebraska|2022-03-24	2022-03-24	2022.226027	2022.226027	2022.226027
NODE_0000047	2022-02-17	2022.130086	2022.020761	2022.193151
EPI2263929|A/chicken/Iowa/22-033362-001-original/2022|H5N1|PB1|2.3.4.4b|B3.1|poultry|Iowa|2022-10-19	2022-10-19	2022.798630	2022.798630	2022.798630
NODE_0000048	2022-03-12	2022.193151	2022.100312	2022.193151
EPI2176414|A/snow_goose/Kansas/W22-199D/2022|H5N1|PB1|2.3.4.4b||wild-bird|Kansas|2022-03-12	2022-03-12	2022.193151	2022.193151	2022.193151
NODE_0000049	2022-04-25	2022.313699	2022.184141	2022.313699
EPI2298219|A/eared_grebe/North_Dakota/245625/2022|H5N1|PB1|2.3.4.4b||wild-bird|North_Dakota|2022-06-16	2022-06-16	2022.456164	2022.456164	2022.456164
EPI2246158|A/chicken/North_Dakota/22-012538-002-original/2022|H5N1|PB1|2.3.4.4b|B3.1|poultry|North_Dakota|2022-04-25	2022-04-25	2022.313699	2022.313699	2022.313699
88.2/67	2021-08-25	2021.649191	2021.530619	2021.939253
EPI2179706|A/chicken/Minnesota/22-010994-002-original/2022|H5N1|PB1|2.3.4.4b|B2.1|poultry|Minnesota|2022-04-10	2022-04-10	2022.272603	2022.272603	2022.272603
EPI2074890|A/turkey/South_Dakota/22-010346-001-original/2022|H5N1|PB1|2.3.4.4b|B2.1|poultry|South_Dakota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
EPI2711219|A/Herring_Gull/Wisconsin/USDA-012771-002/2022|H5N1|PB1|2.3.4.4b|B2.1|wild-bird|Wisconsin|2022-04-20	2022-04-20	2022.300000	2022.300000	2022.300000
EPI2179274|A/turkey/Minnesota/22-010654-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|Minnesota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
EPI2702883|A/Snow_Goose/South_Dakota/USDA-009478-009/2022|H5N1|PB1|2.3.4.4b|B2.1|wild-bird|South_Dakota|2022-03-18	2022-03-18	2022.209589	2022.209589	2022.209589
EPI2704383|A/Red-tailed_Hawk/Iowa/USDA-011298-001/2022|H5N1|PB1|2.3.4.4b|B2.1|wild-bird|Iowa|2022-04-13	2022-04-13	2022.280822	2022.280822	2022.280822
94.7/95	2022-02-20	2022.139250	2021.951574	2022.260008
EPI2179714|A/turkey/Minnesota/22-010995-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|Minnesota|2022-04-09	2022-04-09	2022.269863	2022.269863	2022.269863
EPI2243670|A/turkey/Minnesota/22-011794-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|Minnesota|2022-04-16	2022-04-16	2022.289041	2022.289041	2022.289041
76.5/48	2021-10-19	2021.799100	2021.652256	2022.101720
EPI2712852|A/Great_Horned_Owl/Minnesota/USDA-011871-006/2022|H5N1|PB1|2.3.4.4b||wild-bird|Minnesota|2022-04-15	2022-04-15	2022.286301	2022.286301	2022.286301
98.7/100	2022-06-04	2022.422178	2022.215717	2022.588126
EPI2506882|A/blue-winged_teal/Minnesota/AV22-690/2022|H5N1|PB1|2.3.4.4b||wild-bird|Minnesota|2022-09-01	2022-09-01	2022.667123	2022.667123	2022.667123
EPI2260548|A/chicken/Iowa/22-035154-002-original/2022|H5N1|PB1|2.3.4.4b|B2.1|poultry|Iowa|2022-11-01	2022-11-01	2022.834247	2022.834247	2022.834247
93.1/68	2021-12-04	2021.923516	2021.752793	2022.101483
EPI2243409|A/chicken/Idaho/22-011347-002-original/2022|H5N1|PB1|2.3.4.4b|B2.1|poultry|Idaho|2022-04-14	2022-04-14	2022.283562	2022.283562	2022.283562
EPI2711864|A/goose/Wyoming/USDA-011671-001/2022|H5N1|PB1|2.3.4.4b|B2.1|poultry|Wyoming|2022-04-13	2022-04-13	2022.280822	2022.280822	2022.280822
EPI2711911|A/goose/Wyoming/USDA-010373-001/2022|H5N1|PB1|2.3.4.4b|B2.1|poultry|Wyoming|2022-03-31	2022-03-31	2022.245205	2022.245205	2022.245205
EPI2705657|A/Vulture/Montana/USDA-012936-010/2022|H5N1|PB1|2.3.4.4b||wild-bird|Montana|2022-04-24	2022-04-24	2022.310959	2022.310959	2022.310959
NODE_0000093	2021-09-04	2021.676668	2021.491140	2021.975610
EPI2702956|A/Snow_Goose/Missouri/USDA-011404-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|Missouri|2022-03-08	2022-03-08	2022.182192	2022.182192	2022.182192
NODE_0000085	2021-09-14	2021.702398	2021.525999	2022.013095
74.5/65	2022-01-03	2022.006614	2021.801467	2022.207540
EPI2711089|A/Hooded_Merganser/Minnesota/USDA-012024-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|Minnesota|2022-04-12	2022-04-12	2022.278082	2022.278082	2022.278082
EPI2703739|A/Red-tailed_Hawk/Minnesota/USDA-012668-006/2022|H5N1|PB1|2.3.4.4b||wild-bird|Minnesota|2022-04-25	2022-04-25	2022.313699	2022.313699	2022.313699
NODE_0000090	2021-09-22	2021.725981	2021.566593	2022.013725
88/64	2022-01-10	2022.025567	2021.834750	2022.174363
EPI2712837|A/goose/Missouri/USDA-012338-010/2022|H5N1|PB1|2.3.4.4b||poultry|Missouri|2022-03-18	2022-03-18	2022.209589	2022.209589	2022.209589
EPI2712861|A/goose/Missouri/USDA-012338-008/2022|H5N1|PB1|2.3.4.4b||poultry|Missouri|2022-03-18	2022-03-18	2022.209589	2022.209589	2022.209589
NODE_0000092	2021-10-01	2021.749044	2021.608042	2022.027802
84.9/51	2022-01-17	2022.044242	2021.879443	2022.193401
EPI2708188|A/Bald_Eagle/Minnesota/USDA-012668-010/2022|H5N1|PB1|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-25	2022-04-25	2022.313699	2022.313699	2022.313699
EPI2712780|A/Great_Horned_Owl/Minnesota/USDA-011871-011/2022|H5N1|PB1|2.3.4.4b||wild-bird|Minnesota|2022-04-15	2022-04-15	2022.286301	2022.286301	2022.286301
EPI2053911|A/fox/Minnesota/22-014660-002-original/2022|H5N1|PB1|2.3.4.4b|B2.1|mammal|Minnesota|2022-05-10	2022-05-10	2022.354795	2022.354795	2022.354795
EPI2707455|A/Bald_Eagle/Minnesota/USDA-011229-001/2022|H5N1|PB1|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-06	2022-04-06	2022.261644	2022.261644	2022.261644
NODE_0000094	2021-10-09	2021.770685	2021.631874	2022.022439
EPI2702310|A/Snow_Goose/North_Dakota/USDA-009481-010/2022|H5N1|PB1|2.3.4.4b||wild-bird|North_Dakota|2022-03-23	2022-03-23	2022.223288	2022.223288	2022.223288
NODE_0000098	2021-10-16	2021.790471	2021.655664	2022.033791
EPI2702629|A/Snow_Goose/North_Dakota/USDA-009399-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|North_Dakota|2022-03-29	2022-03-29	2022.239726	2022.239726	2022.239726
NODE_0000109	2021-10-23	2021.809393	2021.688280	2022.041777
EPI2705065|A/Ross_s_Goose/North_Dakota/USDA-010663-020/2022|H5N1|PB1|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-01	2022-04-01	2022.247945	2022.247945	2022.247945
NODE_0000110	2021-10-29	2021.827321	2021.719695	2022.049619
EPI2074538|A/turkey/Minnesota/22-010124-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|Minnesota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
NODE_0000111	2021-11-05	2021.844532	2021.740393	2022.052609
EPI2074642|A/turkey/South_Dakota/22-010137-002-original/2022|H5N1|PB1|2.3.4.4b|B2.1|poultry|South_Dakota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
NODE_0000112	2021-11-11	2021.860960	2021.767387	2022.055786
91.6/95	2022-04-06	2022.261644	2022.114232	2022.261644
EPI2179330|A/turkey/Minnesota/22-010771-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|Minnesota|2022-04-06	2022-04-06	2022.261644	2022.261644	2022.261644
EPI2706428|A/turkey/Minnesota/USDA-010771-005/2022|H5N1|PB1|2.3.4.4b|B2.1|poultry|Minnesota|2022-04-06	2022-04-06	2022.261644	2022.261644	2022.261644
NODE_0000115	2021-11-17	2021.876747	2021.795155	2022.073851
