#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
EPI2311463|A/common_tern/ME/COTE_20220614_1/2022|H5N1|HA|2.3.4.4b|A2|wild-bird|ME|2022-06-14, 2022.4506849315069, 0.004193, -0.000409
EPI2188323|A/bald_eagle/North_Carolina/W22-140/2022|H5N1|HA|2.3.4.4b||wild-bird|North_Carolina|2022-02-22, 2022.1438356164383, 0.003062, -0.000161
EPI2709250|A/American_Wigeon/North_Carolina/USDA-001672-005/2022|H5N1|HA|2.3.4.4b||wild-bird|North_Carolina|2022-01-08, 2022.0205479452054, 0.003065, 0.000397
EPI2258951|A/duck/Minnesota/22-014663-004-original/2022|H5N1|HA|2.3.4.4b|B2.1|poultry|Minnesota|2022-05-10, 2022.354794520548, 0.002501, -0.001670
EPI2067315|A/turkey/Minnesota/22-009997-001-original/2022|H5N1|HA|2.3.4.4b|A1|poultry|Minnesota|2022-04-02, 2022.2506849315068, 0.003070, -0.000633
EPI2710155|A/American_White_Pelican/Missouri/USDA-006970-001/2022|H5N1|HA|2.3.4.4b||wild-bird|Missouri|2022-02-28, 2022.1602739726027, 0.002501, -0.000796
EPI2016919|A/turkey/South_Dakota/22-008239-001-original/2022|H5N1|HA|2.3.4.4b||poultry|South_Dakota|2022-03-17, 2022.2068493150684, 0.003066, -0.000441
EPI2704205|A/Ross_s_Goose/South_Dakota/USDA-008384-004/2022|H5N1|HA|2.3.4.4b||wild-bird|South_Dakota|2022-03-16, 2022.204109589041, 0.002501, -0.000993
EPI2702961|A/Snow_Goose/Missouri/USDA-006805-001/2022|H5N1|HA|2.3.4.4b|A1|wild-bird|Missouri|2022-02-23, 2022.1465753424657, 0.003674, 0.000439
EPI2709312|A/American_Wigeon/North_Carolina/USDA-001330-031/2022|H5N1|HA|2.3.4.4b||wild-bird|North_Carolina|2022-01-08, 2022.0205479452054, 0.002501, -0.000168
EPI2067107|A/turkey/North_Carolina/22-009983-008-original/2022|H5N1|HA|2.3.4.4b||poultry|North_Carolina|2022-03-31, 2022.2452054794521, 0.004211, 0.000533
EPI2704165|A/Ross_s_Goose/Missouri/USDA-012338-012/2022|H5N1|HA|2.3.4.4b|B5.1|wild-bird|Missouri|2022-03-01, 2022.16301369863, 0.002501, -0.000808
EPI2713082|A/Gadwall/Virginia/USDA-003923-001/2022|H5N1|HA|2.3.4.4b||wild-bird|Virginia|2022-01-29, 2022.0780821917808, 0.004199, 0.001272
EPI2704741|A/Wood_Duck/North_Carolina/USDA-003829-001/2022|H5N1|HA|2.3.4.4b|A1|wild-bird|North_Carolina|2022-01-29, 2022.0780821917808, 0.002501, -0.000426
EPI2712492|A/Gadwall/North_Carolina/USDA-001672-002/2022|H5N1|HA|2.3.4.4b||wild-bird|North_Carolina|2022-01-08, 2022.0205479452054, 0.002501, -0.000168
EPI2712590|A/Green-winged_Teal/North_Carolina/USDA-004007-005/2022|H5N1|HA|2.3.4.4b|A1|wild-bird|North_Carolina|2022-01-31, 2022.0835616438355, 0.003639, 0.000687
EPI2705213|A/Ross_s_Goose/North_Dakota/USDA-010036-002/2022|H5N1|HA|2.3.4.4b||wild-bird|North_Dakota|2022-03-25, 2022.2287671232878, 0.003066, -0.000539
EPI2703197|A/Snowy_Owl/New_York/USDA-008969-001/2022|H5N1|HA|2.3.4.4b||wild-bird|New_York|2022-03-22, 2022.2205479452055, 0.003626, 0.000058
EPI2704854|A/chicken/Delaware/USDA-006945-004/2022|H5N1|HA|2.3.4.4b|A1|poultry|Delaware|2022-03-07, 2022.1794520547944, 0.004192, 0.000809
EPI2246616|A/chicken/Wisconsin/22-013373-002-original/2022|H5N1|HA|2.3.4.4b||poultry|Wisconsin|2022-04-30, 2022.327397260274, 0.004192, 0.000144
EPI2712612|A/goose/New_Hampshire/USDA-006203-002/2022|H5N1|HA|2.3.4.4b|A1|poultry|New_Hampshire|2022-02-22, 2022.1438356164383, 0.003627, 0.000403
EPI2713099|A/Gadwall/South_Carolina/USDA-001743-008/2022|H5N1|HA|2.3.4.4b||wild-bird|South_Carolina|2022-01-06, 2022.0150684931507, 0.003626, 0.000982
EPI2712250|A/Blue-winged_Teal/Florida/USDA-002578-009/2022|H5N1|HA|2.3.4.4b||wild-bird|Florida|2022-01-22, 2022.058904109589, 0.003062, 0.000220
EPI2473455|A/fox/Wisconsin/22-014746-015-original/2022|H5N1|HA|2.3.4.4b||mammal|Wisconsin|2022-05-03, 2022.335616438356, 0.007129, 0.003044
EPI2708346|A/Bald_Eagle/Florida/USDA-007915-002/2022|H5N1|HA|2.3.4.4b||wild-bird|Florida|2022-02-28, 2022.1602739726027, 0.003062, -0.000235
EPI2074532|A/turkey/Minnesota/22-010123-004-original/2022|H5N1|HA|2.3.4.4b|A1|poultry|Minnesota|2022-04-04, 2022.2561643835616, 0.004192, 0.000464
EPI2708444|A/Black_Vulture/Florida/USDA-011545-001/2022|H5N1|HA|2.3.4.4b||wild-bird|Florida|2022-04-08, 2022.2671232876712, 0.003626, -0.000151
EPI2703420|A/Snow_Goose/South_Dakota/USDA-009478-020/2022|H5N1|HA|2.3.4.4b|A1|wild-bird|South_Dakota|2022-03-18, 2022.2095890410958, 0.003629, 0.000110
EPI2013941|A/turkey/Missouri/22-006944-002-original/2022|H5N1|HA|2.3.4.4b|A1|poultry|Missouri|2022-03-07, 2022.1794520547944, 0.003624, 0.000241
EPI2506876|A/blue-winged_teal/Minnesota/AV22-690/2022|H5N1|HA|2.3.4.4b||wild-bird|Minnesota|2022-09-01, 2022.6671232876713, 0.008144, 0.002568
EPI2260662|A/chicken/South_Dakota/22-037701-001-original/2022|H5N1|HA|2.3.4.4b||poultry|South_Dakota|2022-11-19, 2022.8835616438357, 0.007578, 0.001030
EPI2260550|A/chicken/Iowa/22-035154-002-original/2022|H5N1|HA|2.3.4.4b|B2.1|poultry|Iowa|2022-11-01, 2022.8342465753424, 0.007016, 0.000690
EPI2258999|A/chicken/Washington/22-014744-001-original/2022|H5N1|HA|2.3.4.4b|B4.1|poultry|Washington|2022-05-10, 2022.354794520548, 0.003626, -0.000545
EPI2709194|A/American_Pelican/Montana/USDA-012936-005/2022|H5N1|HA|2.3.4.4b||wild-bird|Montana|2022-04-24, 2022.3109589041096, 0.003062, -0.000912
EPI2263426|A/chicken/Oregon/22-034833-001-original/2022|H5N1|HA|2.3.4.4b|B4.1|poultry|Oregon|2022-10-28, 2022.823287671233, 0.005353, -0.000925
EPI2614070|A/snowy_egret/California/23-009161-004-original/2023|H5N1|HA|2.3.4.4b|B4.1|wild-bird|California|2023-03-16, 2023.204109589041, 0.006541, -0.001449
EPI2298229|A/Canada_goose/California/246038/2022|H5N1|HA|2.3.4.4b|B4.1|wild-bird|California|2022-07-05, 2022.5082191780823, 0.004188, -0.000673
EPI2263394|A/chicken/Oregon/22-030743-001-original/2022|H5N1|HA|2.3.4.4b|B4.1|poultry|Oregon|2022-09-28, 2022.7410958904109, 0.007020, 0.001112
EPI2712638|A/Green-winged_Teal/North_Carolina/USDA-003830-004/2022|H5N1|HA|2.3.4.4b||wild-bird|North_Carolina|2022-01-29, 2022.0780821917808, 0.003062, 0.000135
EPI2710003|A/Backyard_bird/Maine/USDA-008540-001/2022|H5N1|HA|2.3.4.4b||wild-bird|Maine|2022-03-22, 2022.2205479452055, 0.004192, 0.000625
EPI2311559|A/snowy_owl/MA/22MM00463/2022|H5N1|HA|2.3.4.4b||wild-bird|MA|2022-03-20, 2022.2150684931507, 0.004188, 0.000645
EPI2710066|A/Backyard_bird/Massachusetts/USDA-009371-001/2022|H5N1|HA|2.3.4.4b|A1|wild-bird|Massachusetts|2022-03-25, 2022.2287671232878, 0.005889, 0.002284
EPI2708171|A/Bald_Eagle/Iowa/USDA-010129-001/2022|H5N1|HA|2.3.4.4b|A1|wild-bird|Iowa|2022-04-04, 2022.2561643835616, 0.005894, 0.002166
EPI2710861|A/Mallard/New_Hampshire/USDA-003417-032/2022|H5N1|HA|2.3.4.4b||wild-bird|New_Hampshire|2022-01-26, 2022.0698630136985, 0.004750, 0.001860
EPI2710695|A/Mallard/New_Hampshire/USDA-003417-054/2022|H5N1|HA|2.3.4.4b||wild-bird|New_Hampshire|2022-01-26, 2022.0698630136985, 0.004750, 0.001860
EPI2188331|A/hooded_merganser/Florida/W22-154/2022|H5N1|HA|2.3.4.4b||wild-bird|Florida|2022-03-01, 2022.16301369863, 0.002500, -0.000810
EPI2455034|A/Vulpes_vulpes/USA/115912/2022|H5N1|HA|2.3.4.4b||mammal|USA|2022-05-20, 2022.3821917808218, 0.003624, -0.000670
EPI2711131|A/Hooded_Merganser/Florida/USDA-007915-003/2022|H5N1|HA|2.3.4.4b||wild-bird|Florida|2022-03-01, 2022.16301369863, 0.002500, -0.000810
EPI2708289|A/Bald_Eagle/Indiana/USDA-010922-001/2022|H5N1|HA|2.3.4.4b|B1.2|wild-bird|Indiana|2022-04-08, 2022.2671232876712, 0.003065, -0.000712
EPI2707672|A/Bald_Eagle/Ohio/USDA-007697-001/2022|H5N1|HA|2.3.4.4b||wild-bird|Ohio|2022-03-07, 2022.1794520547944, 0.003062, -0.000321
EPI2711110|A/Lesser_Scaup/Florida/USDA-010679-001/2022|H5N1|HA|2.3.4.4b|B1.2|wild-bird|Florida|2022-04-04, 2022.2561643835616, 0.003062, -0.000666
EPI2131379|A/Vulpes_vulpes/New_York/099488/2022|H5N1|HA|2.3.4.4b||mammal|New_York|2022-04-04, 2022.2561643835616, 0.004188, 0.000460
EPI2259119|A/fox/New_York/22-015064-001-original/2022|H5N1|HA|2.3.4.4b||mammal|New_York|2022-04-27, 2022.3191780821917, 0.004188, 0.000176
EPI2181739|A/bald_eagle/Florida/W22-134-OP/2022|H5N1|HA|2.3.4.4b|B1.1|wild-bird|Florida|2022-02-12, 2022.1164383561643, 0.003060, -0.000040
EPI2704498|A/Red-shouldered_Hawk/North_Carolina/USDA-006530-001/2022|H5N1|HA|2.3.4.4b||wild-bird|North_Carolina|2022-02-01, 2022.0863013698631, 0.004191, 0.001227
EPI2708992|A/Black_Vulture/Florida/USDA-009054-001/2022|H5N1|HA|2.3.4.4b|B1.1|wild-bird|Florida|2022-03-18, 2022.2095890410958, 0.004745, 0.001226
EPI2708552|A/Black_Vulture/Florida/USDA-007869-001/2022|H5N1|HA|2.3.4.4b||wild-bird|Florida|2022-03-09, 2022.1849315068494, 0.004183, 0.000775
EPI2708425|A/Black_Vulture/Florida/USDA-007915-010/2022|H5N1|HA|2.3.4.4b||wild-bird|Florida|2022-03-07, 2022.1794520547944, 0.004760, 0.001377
EPI2454985|A/Vulpes_vulpes/USA/088592/2022|H5N1|HA|2.3.4.4b||mammal|USA|2022-04-25, 2022.313698630137, 0.004191, 0.000204
EPI2709017|A/Bald_Eagle/South_Carolina/USDA-009803-001/2022|H5N1|HA|2.3.4.4b||wild-bird|South_Carolina|2022-03-17, 2022.2068493150684, 0.004187, 0.000680
EPI2473760|A/red_fox/Michigan/22-021733-005-original/2022|H5N1|HA|2.3.4.4b||mammal|Michigan|2022-07-06, 2022.5109589041097, 0.005892, 0.001018
EPI2506868|A/black_vulture/South_Carolina/W22-1080A/2022|H5N1|HA|2.3.4.4b|B1.1|wild-bird|South_Carolina|2022-11-02, 2022.83698630137, 0.009880, 0.003541
EPI2456440|A/black_vulture/South_Carolina/W22-623/2022|H5N1|HA|2.3.4.4b||wild-bird|South_Carolina|2022-08-22, 2022.6397260273973, 0.007018, 0.001566
EPI2456401|A/black_vulture/South_Carolina/W22-689B/2022|H5N1|HA|2.3.4.4b||wild-bird|South_Carolina|2022-08-25, 2022.6479452054793, 0.005310, -0.000179
EPI2507011|A/eagle/Virginia/W22-101/2023|H5N1|HA|2.3.4.4b|B1.1|wild-bird|Virginia|2023-01-03, 2023.0068493150684, 0.007596, 0.000493
EPI2456463|A/black_vulture/Virginia/W22-662C/2022|H5N1|HA|2.3.4.4b|B1.1|wild-bird|Virginia|2022-08-22, 2022.6397260273973, 0.006455, 0.001003
EPI2689430|A/black_vulture/Georgia/CEIRR-569/2022|H5N1|HA|2.3.4.4b||wild-bird|Georgia|2022-08-12, 2022.6123287671232, 0.007593, 0.002264
EPI2456417|A/black_vulture/Georgia/W22-619A/2022|H5N1|HA|2.3.4.4b||wild-bird|Georgia|2022-08-22, 2022.6397260273973, 0.004762, -0.000690
EPI2497177|A/vulture/Tennessee/W22-1149/2022|H5N1|HA|2.3.4.4b||wild-bird|Tennessee|2022-12-05, 2022.927397260274, 0.008190, 0.001445
EPI2181683|A/bald_eagle/Virginia/W22-306/2022|H5N1|HA|2.3.4.4b||wild-bird|Virginia|2022-04-15, 2022.286301369863, 0.003621, -0.000243
EPI2704584|A/Ring-necked_Duck/Missouri/USDA-012338-025/2022|H5N1|HA|2.3.4.4b|B1.1|wild-bird|Missouri|2022-03-11, 2022.190410958904, 0.004756, 0.001324
EPI2707934|A/Bald_Eagle/Michigan/USDA-012056-001/2022|H5N1|HA|2.3.4.4b||wild-bird|Michigan|2022-04-14, 2022.2835616438356, 0.004183, 0.000332
EPI2703293|A/Snowy_Owl/Michigan/USDA-008506-002/2022|H5N1|HA|2.3.4.4b|B1.2|wild-bird|Michigan|2022-03-17, 2022.2068493150684, 0.004183, 0.000676
EPI2705343|A/Wood_Duck/Michigan/USDA-009361-015/2022|H5N1|HA|2.3.4.4b||wild-bird|Michigan|2022-03-23, 2022.2232876712328, 0.004183, 0.000603
EPI2703325|A/Snowy_Owl/Michigan/USDA-008506-001/2022|H5N1|HA|2.3.4.4b||wild-bird|Michigan|2022-03-17, 2022.2068493150684, 0.004747, 0.001241
EPI2182063|A/fox/Michigan/22-014536-004-original/2022|H5N1|HA|2.3.4.4b|B1.2|mammal|Michigan|2022-04-22, 2022.305479452055, 0.004183, 0.000233
EPI2709658|A/Backyard_bird/Michigan/USDA-008890-006/2022|H5N1|HA|2.3.4.4b||wild-bird|Michigan|2022-03-22, 2022.2205479452055, 0.004743, 0.001175
EPI2709918|A/Backyard_bird/New_York/USDA-010321-003/2022|H5N1|HA|2.3.4.4b|B1.2|wild-bird|New_York|2022-04-04, 2022.2561643835616, 0.007028, 0.003300
EPI2613606|A/great_horned_owl/New_York/23-005127-001-original/2023|H5N1|HA|2.3.4.4b||wild-bird|New_York|2023-02-10, 2023.1109589041096, 0.009863, 0.002293
EPI2613702|A/peregrine_falcon/New_York/23-005700-001-original/2023|H5N1|HA|2.3.4.4b||wild-bird|New_York|2023-02-13, 2023.1191780821919, 0.008161, 0.000553
EPI2606596|A/chicken/Ohio/OH22-26275-3/2022|H5N1|HA|2.3.4.4b||poultry|Ohio|2022-11-03, 2022.8397260273973, 0.008728, 0.002376
EPI2263434|A/turkey/Minnesota/22-034849-001-original/2022|H5N1|HA|2.3.4.4b||poultry|Minnesota|2022-10-30, 2022.8287671232877, 0.009328, 0.003026
EPI2260750|A/chicken/Florida/22-036965-001-original/2022|H5N1|HA|2.3.4.4b|B1.3|poultry|Florida|2022-11-16, 2022.8753424657534, 0.005875, -0.000636
EPI2613542|A/brown_pelican/Florida/23-004148-001-original/2023|H5N1|HA|2.3.4.4b||wild-bird|Florida|2023-02-01, 2023.0863013698631, 0.007591, 0.000131
EPI2263778|A/African_goose/New_Jersey/22-033679-001-original/2022|H5N1|HA|2.3.4.4b||wild-bird|New_Jersey|2022-10-21, 2022.804109589041, 0.004744, -0.001448
EPI2264251|A/chicken/Florida/22-031859-001-original/2022|H5N1|HA|2.3.4.4b||poultry|Florida|2022-10-06, 2022.7630136986302, 0.005306, -0.000701
EPI2263859|A/chicken/Florida/22-035222-003-original/2022|H5N1|HA|2.3.4.4b|B1.3|poultry|Florida|2022-11-01, 2022.8342465753424, 0.005870, -0.000457
EPI2263570|A/chicken/Iowa/22-035700-001-original/2022|H5N1|HA|2.3.4.4b|B1.3|poultry|Iowa|2022-11-03, 2022.8397260273973, 0.006994, 0.000643
EPI2263578|A/domestic_duck/Iowa/22-035700-002-original/2022|H5N1|HA|2.3.4.4b||poultry|Iowa|2022-11-03, 2022.8397260273973, 0.006432, 0.000080
EPI2711134|A/Mallard/Ohio/USDA-009207-003/2022|H5N1|HA|2.3.4.4b||wild-bird|Ohio|2022-03-08, 2022.182191780822, 0.003062, -0.000334
EPI2705356|A/goose/Missouri/USDA-012338-006/2022|H5N1|HA|2.3.4.4b|A1|poultry|Missouri|2022-03-15, 2022.2013698630137, 0.003062, -0.000420
EPI2712089|A/Great_Horned_Owl/Minnesota/USDA-013128-001/2022|H5N1|HA|2.3.4.4b||wild-bird|Minnesota|2022-04-27, 2022.3191780821917, 0.003062, -0.000950
EPI2259175|A/chicken/North_Dakota/22-015199-002-original/2022|H5N1|HA|2.3.4.4b|B2.1|poultry|North_Dakota|2022-05-15, 2022.368493150685, 0.003632, -0.000601
EPI2702575|A/Snow_Goose/North_Dakota/USDA-009399-003/2022|H5N1|HA|2.3.4.4b||wild-bird|North_Dakota|2022-03-29, 2022.2397260273972, 0.003066, -0.000588
EPI2702814|A/Snow_Goose/North_Dakota/USDA-011578-008/2022|H5N1|HA|2.3.4.4b||wild-bird|North_Dakota|2022-04-10, 2022.272602739726, 0.003062, -0.000740
EPI2702305|A/Snow_Goose/North_Dakota/USDA-009481-010/2022|H5N1|HA|2.3.4.4b||wild-bird|North_Dakota|2022-03-23, 2022.2232876712328, 0.003062, -0.000518
EPI2259039|A/chicken/Wyoming/22-014917-001-original/2022|H5N1|HA|2.3.4.4b|B2.1|poultry|Wyoming|2022-05-10, 2022.354794520548, 0.003062, -0.001110
EPI2705134|A/Wood_Duck/Minnesota/USDA-012022-002/2022|H5N1|HA|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-14, 2022.2835616438356, 0.003626, -0.000225
EPI2712849|A/Great_Horned_Owl/Minnesota/USDA-011871-006/2022|H5N1|HA|2.3.4.4b||wild-bird|Minnesota|2022-04-15, 2022.286301369863, 0.003626, -0.000238
EPI2067434|A/turkey/Minnesota/22-010092-002-original/2022|H5N1|HA|2.3.4.4b||poultry|Minnesota|2022-04-03, 2022.2534246575342, 0.004192, 0.000477
EPI2702950|A/Snow_Goose/Missouri/USDA-011404-001/2022|H5N1|HA|2.3.4.4b||wild-bird|Missouri|2022-03-08, 2022.182191780822, 0.003062, -0.000334
EPI2710804|A/Lesser_Snow_Goose_White/Iowa/USDA-007679-003/2022|H5N1|HA|2.3.4.4b||wild-bird|Iowa|2022-03-14, 2022.1986301369864, 0.003062, -0.000408
EPI2705947|A/chicken/Nebraska/USDA-010905-001/2022|H5N1|HA|2.3.4.4b|B2.1|poultry|Nebraska|2022-04-11, 2022.2753424657535, 0.004777, 0.000963
EPI2712778|A/Great_Horned_Owl/Minnesota/USDA-011871-011/2022|H5N1|HA|2.3.4.4b||wild-bird|Minnesota|2022-04-15, 2022.286301369863, 0.004782, 0.000919
EPI2053913|A/fox/Minnesota/22-014660-002-original/2022|H5N1|HA|2.3.4.4b|B2.1|mammal|Minnesota|2022-05-10, 2022.354794520548, 0.004214, 0.000043
EPI2708183|A/Bald_Eagle/Minnesota/USDA-012668-010/2022|H5N1|HA|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-25, 2022.313698630137, 0.003631, -0.000356
EPI2711021|A/Lesser_Snow_Goose_White/Iowa/USDA-007679-001/2022|H5N1|HA|2.3.4.4b||wild-bird|Iowa|2022-03-14, 2022.1986301369864, 0.002500, -0.000970
EPI2712114|A/Great_Horned_Owl/Minnesota/USDA-012931-007/2022|H5N1|HA|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-22, 2022.305479452055, 0.004199, 0.000250
EPI2074892|A/turkey/South_Dakota/22-010346-001-original/2022|H5N1|HA|2.3.4.4b|B2.1|poultry|South_Dakota|2022-04-04, 2022.2561643835616, 0.003626, -0.000102
EPI2710184|A/Backyard_bird/Wisconsin/USDA-009934-002/2022|H5N1|HA|2.3.4.4b|A1|wild-bird|Wisconsin|2022-03-31, 2022.2452054794521, 0.003066, -0.000613
EPI2712341|A/Great_Horned_Owl/Minnesota/USDA-012414-001/2022|H5N1|HA|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-13, 2022.2808219178082, 0.004773, 0.000934
EPI2035105|A/turkey/Minnesota/22-009314-001-original/2022|H5N1|HA|2.3.4.4b||poultry|Minnesota|2022-03-28, 2022.2369863013698, 0.003626, -0.000016
EPI2712880|A/goose/Nebraska/USDA-007179-001/2022|H5N1|HA|2.3.4.4b|A1|poultry|Nebraska|2022-03-07, 2022.1794520547944, 0.003062, -0.000321
EPI2179732|A/pheasant/South_Dakota/22-011098-001-original/2022|H5N1|HA|2.3.4.4b||wild-bird|South_Dakota|2022-04-12, 2022.2780821917809, 0.003062, -0.000765
EPI2702790|A/turkey/Indiana/USDA-005328-001/2022|H5N1|HA|2.3.4.4b||poultry|Indiana|2022-02-18, 2022.1328767123289, 0.003062, -0.000112
EPI2179636|A/turkey/Wisconsin/22-010935-002-original/2022|H5N1|HA|2.3.4.4b|B2.1|poultry|Wisconsin|2022-04-10, 2022.272602739726, 0.003062, -0.000740
EPI2711055|A/Hooded_Merganser/Missouri/USDA-007184-001/2022|H5N1|HA|2.3.4.4b||wild-bird|Missouri|2022-02-28, 2022.1602739726027, 0.003626, 0.000329
EPI2246720|A/turkey/South_Dakota/22-013454-001-original/2022|H5N1|HA|2.3.4.4b||poultry|South_Dakota|2022-04-30, 2022.327397260274, 0.004769, 0.000721
EPI2712807|A/goose/Missouri/USDA-012338-014/2022|H5N1|HA|2.3.4.4b|B2.1|poultry|Missouri|2022-03-01, 2022.16301369863, 0.003062, -0.000247
EPI2707450|A/Bald_Eagle/Minnesota/USDA-011229-001/2022|H5N1|HA|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-06, 2022.2616438356165, 0.003062, -0.000691
EPI2704390|A/Ross_s_Goose/Iowa/USDA-008378-001/2022|H5N1|HA|2.3.4.4b||wild-bird|Iowa|2022-03-15, 2022.2013698630137, 0.003062, -0.000420
EPI2702402|A/Snow_Goose/North_Dakota/USDA-011035-005/2022|H5N1|HA|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-04, 2022.2561643835616, 0.003062, -0.000666
EPI2181651|A/snow_goose/North_Dakota/N22-04/2022|H5N1|HA|2.3.4.4b||wild-bird|North_Dakota|2022-04-08, 2022.2671232876712, 0.003060, -0.000717
EPI2709125|A/American_Crow/North_Dakota/USDA-013140-003/2022|H5N1|HA|2.3.4.4b||wild-bird|North_Dakota|2022-04-21, 2022.3027397260273, 0.003623, -0.000315
EPI2705059|A/Ross_s_Goose/North_Dakota/USDA-010663-020/2022|H5N1|HA|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-01, 2022.2479452054795, 0.003623, -0.000068
EPI2710891|A/Mallard/Kentucky/USDA-005153-004/2022|H5N1|HA|2.3.4.4b||wild-bird|Kentucky|2022-02-07, 2022.1027397260275, 0.003622, 0.000584
EPI1985974|A/turkey/Indiana/22-003707-003/2022|H5N1|HA|2.3.4.4b|A1|poultry|Indiana|2022-02-07, 2022.1027397260275, 0.003060, 0.000022
EPI2702551|A/Snow_Goose/North_Dakota/USDA-009410-001/2022|H5N1|HA|2.3.4.4b||wild-bird|North_Dakota|2022-03-21, 2022.217808219178, 0.003627, 0.000071
EPI2705587|A/Wood_Duck/Minnesota/USDA-012670-001/2022|H5N1|HA|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-19, 2022.2972602739726, 0.003060, -0.000853
EPI2179332|A/turkey/Minnesota/22-010771-001-original/2022|H5N1|HA|2.3.4.4b||poultry|Minnesota|2022-04-06, 2022.2616438356165, 0.003623, -0.000130
EPI2706421|A/turkey/Minnesota/USDA-010771-005/2022|H5N1|HA|2.3.4.4b|B2.1|poultry|Minnesota|2022-04-06, 2022.2616438356165, 0.004185, 0.000433
EPI2711213|A/Herring_Gull/Wisconsin/USDA-012771-002/2022|H5N1|HA|2.3.4.4b|B2.1|wild-bird|Wisconsin|2022-04-20, 2022.3, 0.003060, -0.000865
EPI2705648|A/Vulture/Montana/USDA-012936-010/2022|H5N1|HA|2.3.4.4b||wild-bird|Montana|2022-04-24, 2022.3109589041096, 0.004187, 0.000213
EPI2713035|A/Great_Horned_Owl/Minnesota/USDA-011871-012/2022|H5N1|HA|2.3.4.4b||wild-bird|Minnesota|2022-04-15, 2022.286301369863, 0.003060, -0.000803
EPI2702514|A/Snow_Goose/North_Dakota/USDA-011033-005/2022|H5N1|HA|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-05, 2022.2589041095891, 0.003622, -0.000118
EPI2179708|A/chicken/Minnesota/22-010994-002-original/2022|H5N1|HA|2.3.4.4b|B2.1|poultry|Minnesota|2022-04-10, 2022.272602739726, 0.003622, -0.000179
EPI2704377|A/Red-tailed_Hawk/Iowa/USDA-011298-001/2022|H5N1|HA|2.3.4.4b|B2.1|wild-bird|Iowa|2022-04-13, 2022.2808219178082, 0.003622, -0.000216
EPI2029350|A/turkey/Minnesota/22-009182-003-original/2022|H5N1|HA|2.3.4.4b||poultry|Minnesota|2022-03-25, 2022.2287671232878, 0.003622, 0.000018
EPI2706407|A/turkey/Minnesota/USDA-009182-004/2022|H5N1|HA|2.3.4.4b||poultry|Minnesota|2022-03-25, 2022.2287671232878, 0.003060, -0.000545
EPI2712831|A/goose/Missouri/USDA-012338-010/2022|H5N1|HA|2.3.4.4b||poultry|Missouri|2022-03-18, 2022.2095890410958, 0.003623, 0.000104
EPI2712855|A/goose/Missouri/USDA-012338-008/2022|H5N1|HA|2.3.4.4b||poultry|Missouri|2022-03-18, 2022.2095890410958, 0.003060, -0.000458
