#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
EPI2709136|A/American_Crow/North_Dakota/USDA-013140-003/2022|H5N1|MP|2.3.4.4b||wild-bird|North_Dakota|2022-04-21, 2022.3027397260273, 0.001570, 0.000042
EPI2712821|A/goose/Missouri/USDA-012338-014/2022|H5N1|MP|2.3.4.4b|B2.1|poultry|Missouri|2022-03-01, 2022.16301369863, 0.001571, 0.000525
EPI2179271|A/turkey/Minnesota/22-010654-001-original/2022|H5N1|MP|2.3.4.4b||poultry|Minnesota|2022-04-04, 2022.2561643835616, 0.001570, 0.000202
EPI2705230|A/Ross_s_Goose/North_Dakota/USDA-010036-002/2022|H5N1|MP|2.3.4.4b||wild-bird|North_Dakota|2022-03-25, 2022.2287671232878, 0.001570, 0.000297
EPI2709327|A/American_Wigeon/North_Carolina/USDA-001330-031/2022|H5N1|MP|2.3.4.4b||wild-bird|North_Carolina|2022-01-08, 2022.0205479452054, 0.001570, 0.001016
EPI2067429|A/turkey/Minnesota/22-010092-002-original/2022|H5N1|MP|2.3.4.4b||poultry|Minnesota|2022-04-03, 2022.2534246575342, 0.002544, 0.001186
EPI2704402|A/Ross_s_Goose/Iowa/USDA-008378-001/2022|H5N1|MP|2.3.4.4b||wild-bird|Iowa|2022-03-15, 2022.2013698630137, 0.001570, 0.000391
EPI2176464|A/snow_goose/Kansas/W22-199A/2022|H5N1|MP|2.3.4.4b||wild-bird|Kansas|2022-03-14, 2022.1986301369864, 0.001568, 0.000399
EPI2188333|A/hooded_merganser/Florida/W22-154/2022|H5N1|MP|2.3.4.4b||wild-bird|Florida|2022-03-01, 2022.16301369863, 0.000597, -0.000449
EPI2181741|A/bald_eagle/Florida/W22-134-OP/2022|H5N1|MP|2.3.4.4b|B1.1|wild-bird|Florida|2022-02-12, 2022.1164383561643, 0.000597, -0.000288
EPI2704179|A/Ross_s_Goose/Missouri/USDA-012338-012/2022|H5N1|MP|2.3.4.4b|B5.1|wild-bird|Missouri|2022-03-01, 2022.16301369863, 0.001570, 0.000524
EPI2704221|A/Ross_s_Goose/South_Dakota/USDA-008384-004/2022|H5N1|MP|2.3.4.4b||wild-bird|South_Dakota|2022-03-16, 2022.204109589041, 0.001570, 0.000382
EPI2712103|A/Great_Horned_Owl/Minnesota/USDA-013128-001/2022|H5N1|MP|2.3.4.4b||wild-bird|Minnesota|2022-04-27, 2022.3191780821917, 0.001570, -0.000015
EPI2712845|A/goose/Missouri/USDA-012338-010/2022|H5N1|MP|2.3.4.4b||poultry|Missouri|2022-03-18, 2022.2095890410958, 0.001570, 0.000363
EPI2702966|A/Snow_Goose/Missouri/USDA-011404-001/2022|H5N1|MP|2.3.4.4b||wild-bird|Missouri|2022-03-08, 2022.182191780822, 0.001570, 0.000458
EPI2702765|A/Snow_Goose/North_Dakota/USDA-010663-006/2022|H5N1|MP|2.3.4.4b||wild-bird|North_Dakota|2022-04-01, 2022.2479452054795, 0.001570, 0.000231
EPI2708358|A/Bald_Eagle/Florida/USDA-007915-002/2022|H5N1|MP|2.3.4.4b||wild-bird|Florida|2022-02-28, 2022.1602739726027, 0.001570, 0.000533
EPI2712627|A/goose/New_Hampshire/USDA-006203-002/2022|H5N1|MP|2.3.4.4b|A1|poultry|New_Hampshire|2022-02-22, 2022.1438356164383, 0.001570, 0.000590
EPI2074887|A/turkey/South_Dakota/22-010346-001-original/2022|H5N1|MP|2.3.4.4b|B2.1|poultry|South_Dakota|2022-04-04, 2022.2561643835616, 0.001570, 0.000202
EPI2705076|A/Ross_s_Goose/North_Dakota/USDA-010663-020/2022|H5N1|MP|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-01, 2022.2479452054795, 0.001571, 0.000232
EPI2179703|A/chicken/Minnesota/22-010994-002-original/2022|H5N1|MP|2.3.4.4b|B2.1|poultry|Minnesota|2022-04-10, 2022.272602739726, 0.000597, -0.000827
EPI2702315|A/Snow_Goose/North_Dakota/USDA-009481-010/2022|H5N1|MP|2.3.4.4b||wild-bird|North_Dakota|2022-03-23, 2022.2232876712328, 0.000597, -0.000657
EPI2711094|A/Hooded_Merganser/Minnesota/USDA-012024-001/2022|H5N1|MP|2.3.4.4b||wild-bird|Minnesota|2022-04-12, 2022.2780821917809, 0.000597, -0.000846
EPI2702828|A/Snow_Goose/North_Dakota/USDA-011578-008/2022|H5N1|MP|2.3.4.4b||wild-bird|North_Dakota|2022-04-10, 2022.272602739726, 0.000597, -0.000827
EPI2246715|A/turkey/South_Dakota/22-013454-001-original/2022|H5N1|MP|2.3.4.4b||poultry|South_Dakota|2022-04-30, 2022.327397260274, 0.000597, -0.001017
EPI2709657|A/Backyard_bird/Nebraska/USDA-009190-001/2022|H5N1|MP|2.3.4.4b||wild-bird|Nebraska|2022-03-24, 2022.2260273972602, 0.000597, -0.000666
EPI2704820|A/Snow_Goose/Colorado/USDA-008935-006/2022|H5N1|MP|2.3.4.4b|B2.1|wild-bird|Colorado|2022-03-18, 2022.2095890410958, 0.000597, -0.000610
EPI2179727|A/pheasant/South_Dakota/22-011098-001-original/2022|H5N1|MP|2.3.4.4b||wild-bird|South_Dakota|2022-04-12, 2022.2780821917809, 0.000597, -0.000846
EPI2712893|A/goose/Nebraska/USDA-007179-001/2022|H5N1|MP|2.3.4.4b|A1|poultry|Nebraska|2022-03-07, 2022.1794520547944, 0.000597, -0.000506
EPI2711835|A/goose/South_Dakota/USDA-007946-003/2022|H5N1|MP|2.3.4.4b||poultry|South_Dakota|2022-03-09, 2022.1849315068494, 0.000597, -0.000524
EPI2702588|A/Snow_Goose/North_Dakota/USDA-009399-003/2022|H5N1|MP|2.3.4.4b||wild-bird|North_Dakota|2022-03-29, 2022.2397260273972, 0.000597, -0.000714
EPI2712359|A/Great_Horned_Owl/Minnesota/USDA-012414-001/2022|H5N1|MP|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-13, 2022.2808219178082, 0.000597, -0.000856
EPI2712262|A/Blue-winged_Teal/Florida/USDA-002578-009/2022|H5N1|MP|2.3.4.4b||wild-bird|Florida|2022-01-22, 2022.058904109589, 0.000597, -0.000089
EPI2709209|A/American_Pelican/Montana/USDA-012936-005/2022|H5N1|MP|2.3.4.4b||wild-bird|Montana|2022-04-24, 2022.3109589041096, 0.000597, -0.000960
EPI2243406|A/chicken/Idaho/22-011347-002-original/2022|H5N1|MP|2.3.4.4b|B2.1|poultry|Idaho|2022-04-14, 2022.2835616438356, 0.000597, -0.000865
EPI1985977|A/turkey/Indiana/22-003707-003/2022|H5N1|MP|2.3.4.4b|A1|poultry|Indiana|2022-02-07, 2022.1027397260275, 0.000597, -0.000241
EPI2711919|A/goose/Wyoming/USDA-010373-001/2022|H5N1|MP|2.3.4.4b|B2.1|poultry|Wyoming|2022-03-31, 2022.2452054794521, 0.000597, -0.000733
EPI2712869|A/goose/Missouri/USDA-012338-008/2022|H5N1|MP|2.3.4.4b||poultry|Missouri|2022-03-18, 2022.2095890410958, 0.000597, -0.000610
EPI2703436|A/Snow_Goose/South_Dakota/USDA-009478-020/2022|H5N1|MP|2.3.4.4b|A1|wild-bird|South_Dakota|2022-03-18, 2022.2095890410958, 0.000597, -0.000610
EPI2708568|A/Black_Vulture/Florida/USDA-007869-001/2022|H5N1|MP|2.3.4.4b||wild-bird|Florida|2022-03-09, 2022.1849315068494, 0.000597, -0.000524
EPI2053908|A/fox/Minnesota/22-014660-002-original/2022|H5N1|MP|2.3.4.4b|B2.1|mammal|Minnesota|2022-05-10, 2022.354794520548, 0.000597, -0.001111
EPI2711457|A/Hawk/North_Dakota/USDA-012638-001/2022|H5N1|MP|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-09, 2022.2698630136986, 0.000597, -0.000818
EPI2706422|A/turkey/Minnesota/USDA-009182-004/2022|H5N1|MP|2.3.4.4b||poultry|Minnesota|2022-03-25, 2022.2287671232878, 0.000597, -0.000676
EPI2712605|A/Green-winged_Teal/North_Carolina/USDA-004007-005/2022|H5N1|MP|2.3.4.4b|A1|wild-bird|North_Carolina|2022-01-31, 2022.0835616438355, 0.000597, -0.000174
EPI2035100|A/turkey/Minnesota/22-009314-001-original/2022|H5N1|MP|2.3.4.4b||poultry|Minnesota|2022-03-28, 2022.2369863013698, 0.000597, -0.000704
EPI2708441|A/Black_Vulture/Florida/USDA-007915-010/2022|H5N1|MP|2.3.4.4b||wild-bird|Florida|2022-03-07, 2022.1794520547944, 0.000597, -0.000506
EPI2179631|A/turkey/Wisconsin/22-010935-002-original/2022|H5N1|MP|2.3.4.4b|B2.1|poultry|Wisconsin|2022-04-10, 2022.272602739726, 0.000597, -0.000827
EPI2710172|A/American_White_Pelican/Missouri/USDA-006970-001/2022|H5N1|MP|2.3.4.4b||wild-bird|Missouri|2022-02-28, 2022.1602739726027, 0.000597, -0.000439
EPI2712127|A/Great_Horned_Owl/Minnesota/USDA-012931-007/2022|H5N1|MP|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-22, 2022.305479452055, 0.000597, -0.000941
EPI2708198|A/Bald_Eagle/Minnesota/USDA-012668-010/2022|H5N1|MP|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-25, 2022.313698630137, 0.000597, -0.000969
EPI2702525|A/Snow_Goose/North_Dakota/USDA-011033-005/2022|H5N1|MP|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-05, 2022.2589041095891, 0.000597, -0.000780
EPI2711146|A/Mallard/Ohio/USDA-009207-003/2022|H5N1|MP|2.3.4.4b||wild-bird|Ohio|2022-03-08, 2022.182191780822, 0.000597, -0.000515
EPI2074639|A/turkey/South_Dakota/22-010137-002-original/2022|H5N1|MP|2.3.4.4b|B2.1|poultry|South_Dakota|2022-04-04, 2022.2561643835616, 0.000597, -0.000771
EPI2029345|A/turkey/Minnesota/22-009182-003-original/2022|H5N1|MP|2.3.4.4b||poultry|Minnesota|2022-03-25, 2022.2287671232878, 0.000597, -0.000676
EPI2712414|A/goose/South_Dakota/USDA-008571-002/2022|H5N1|MP|2.3.4.4b||poultry|South_Dakota|2022-03-14, 2022.1986301369864, 0.000597, -0.000572
EPI2016914|A/turkey/South_Dakota/22-008239-001-original/2022|H5N1|MP|2.3.4.4b||poultry|South_Dakota|2022-03-17, 2022.2068493150684, 0.000597, -0.000600
EPI2067102|A/turkey/North_Carolina/22-009983-008-original/2022|H5N1|MP|2.3.4.4b||poultry|North_Carolina|2022-03-31, 2022.2452054794521, 0.000597, -0.000733
EPI2013936|A/turkey/Missouri/22-006944-002-original/2022|H5N1|MP|2.3.4.4b|A1|poultry|Missouri|2022-03-07, 2022.1794520547944, 0.000597, -0.000506
EPI2713092|A/Gadwall/Virginia/USDA-003923-001/2022|H5N1|MP|2.3.4.4b||wild-bird|Virginia|2022-01-29, 2022.0780821917808, 0.000597, -0.000155
EPI2703026|A/turkey_Vulture/North_Dakota/USDA-013149-001/2022|H5N1|MP|2.3.4.4b||wild-bird|North_Dakota|2022-04-25, 2022.313698630137, 0.000597, -0.000969
EPI2710707|A/Mallard/New_Hampshire/USDA-003417-054/2022|H5N1|MP|2.3.4.4b||wild-bird|New_Hampshire|2022-01-26, 2022.0698630136985, 0.000597, -0.000127
EPI2702225|A/Snow_Goose/North_Dakota/USDA-009483-001/2022|H5N1|MP|2.3.4.4b||wild-bird|North_Dakota|2022-03-22, 2022.2205479452055, 0.000597, -0.000648
EPI2246107|A/duck/Wisconsin/22-012376-002-original/2022|H5N1|MP|2.3.4.4b|B2.1|poultry|Wisconsin|2022-04-21, 2022.3027397260273, 0.000597, -0.000931
EPI2705602|A/Wood_Duck/Minnesota/USDA-012670-001/2022|H5N1|MP|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-19, 2022.2972602739726, 0.000597, -0.000912
EPI2017194|A/chicken/Nebraska/22-009006-001-original/2022|H5N1|MP|2.3.4.4b|A1|poultry|Nebraska|2022-03-23, 2022.2232876712328, 0.000597, -0.000657
EPI2703213|A/Snowy_Owl/New_York/USDA-008969-001/2022|H5N1|MP|2.3.4.4b||wild-bird|New_York|2022-03-22, 2022.2205479452055, 0.000597, -0.000648
EPI2713044|A/Great_Horned_Owl/Minnesota/USDA-011871-012/2022|H5N1|MP|2.3.4.4b||wild-bird|Minnesota|2022-04-15, 2022.286301369863, 0.000597, -0.000875
EPI2703870|A/Snow_Goose/Kansas/USDA-008980-003/2022|H5N1|MP|2.3.4.4b||wild-bird|Kansas|2022-03-12, 2022.1931506849314, 0.000597, -0.000553
EPI2705148|A/Wood_Duck/Minnesota/USDA-012022-002/2022|H5N1|MP|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-14, 2022.2835616438356, 0.000597, -0.000865
EPI2263421|A/chicken/Oregon/22-034833-001-original/2022|H5N1|MP|2.3.4.4b|B4.1|poultry|Oregon|2022-10-28, 2022.823287671233, 0.000597, -0.002729
EPI2709264|A/American_Wigeon/North_Carolina/USDA-001672-005/2022|H5N1|MP|2.3.4.4b||wild-bird|North_Carolina|2022-01-08, 2022.0205479452054, 0.000597, 0.000043
EPI2713108|A/Gadwall/South_Carolina/USDA-001743-008/2022|H5N1|MP|2.3.4.4b||wild-bird|South_Carolina|2022-01-06, 2022.0150684931507, 0.000597, 0.000062
EPI2258946|A/duck/Minnesota/22-014663-004-original/2022|H5N1|MP|2.3.4.4b|B2.1|poultry|Minnesota|2022-05-10, 2022.354794520548, 0.000597, -0.001111
EPI2711802|A/goose/South_Dakota/USDA-008382-001/2022|H5N1|MP|2.3.4.4b|B2.1|poultry|South_Dakota|2022-03-16, 2022.204109589041, 0.000597, -0.000591
EPI2712652|A/Green-winged_Teal/North_Carolina/USDA-003830-004/2022|H5N1|MP|2.3.4.4b||wild-bird|North_Carolina|2022-01-29, 2022.0780821917808, 0.000597, -0.000155
EPI2704328|A/Ross_s_Goose/Minnesota/USDA-011226-001/2022|H5N1|MP|2.3.4.4b||wild-bird|Minnesota|2022-04-05, 2022.2589041095891, 0.000597, -0.000780
EPI2702645|A/Snow_Goose/North_Dakota/USDA-010663-012/2022|H5N1|MP|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-01, 2022.2479452054795, 0.000597, -0.000742
EPI2704389|A/Red-tailed_Hawk/Iowa/USDA-011298-001/2022|H5N1|MP|2.3.4.4b|B2.1|wild-bird|Iowa|2022-04-13, 2022.2808219178082, 0.000597, -0.000856
EPI2702636|A/Snow_Goose/North_Dakota/USDA-009399-001/2022|H5N1|MP|2.3.4.4b||wild-bird|North_Dakota|2022-03-29, 2022.2397260273972, 0.000597, -0.000714
EPI2711229|A/Herring_Gull/Wisconsin/USDA-012771-002/2022|H5N1|MP|2.3.4.4b|B2.1|wild-bird|Wisconsin|2022-04-20, 2022.3, 0.000597, -0.000922
EPI2243667|A/turkey/Minnesota/22-011794-001-original/2022|H5N1|MP|2.3.4.4b||poultry|Minnesota|2022-04-16, 2022.2890410958903, 0.000597, -0.000884
EPI2705666|A/Vulture/Montana/USDA-012936-010/2022|H5N1|MP|2.3.4.4b||wild-bird|Montana|2022-04-24, 2022.3109589041096, 0.000597, -0.000960
EPI2702893|A/Snow_Goose/South_Dakota/USDA-009478-009/2022|H5N1|MP|2.3.4.4b|B2.1|wild-bird|South_Dakota|2022-03-18, 2022.2095890410958, 0.000597, -0.000610
EPI2712787|A/Great_Horned_Owl/Minnesota/USDA-011871-011/2022|H5N1|MP|2.3.4.4b||wild-bird|Minnesota|2022-04-15, 2022.286301369863, 0.000597, -0.000875
EPI2703749|A/Red-tailed_Hawk/Minnesota/USDA-012668-006/2022|H5N1|MP|2.3.4.4b||wild-bird|Minnesota|2022-04-25, 2022.313698630137, 0.000597, -0.000969
EPI2703695|A/Red-tailed_Hawk/Kansas/USDA-008980-002/2022|H5N1|MP|2.3.4.4b||wild-bird|Kansas|2022-03-14, 2022.1986301369864, 0.000597, -0.000572
EPI2705369|A/goose/Missouri/USDA-012338-006/2022|H5N1|MP|2.3.4.4b|A1|poultry|Missouri|2022-03-15, 2022.2013698630137, 0.000597, -0.000581
EPI2709010|A/Black_Vulture/Florida/USDA-009054-001/2022|H5N1|MP|2.3.4.4b|B1.1|wild-bird|Florida|2022-03-18, 2022.2095890410958, 0.000597, -0.000610
EPI2707465|A/Bald_Eagle/Minnesota/USDA-011229-001/2022|H5N1|MP|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-06, 2022.2616438356165, 0.000597, -0.000789
EPI2702976|A/Snow_Goose/Missouri/USDA-006805-001/2022|H5N1|MP|2.3.4.4b|A1|wild-bird|Missouri|2022-02-23, 2022.1465753424657, 0.000597, -0.000392
EPI2710906|A/Mallard/Kentucky/USDA-005153-004/2022|H5N1|MP|2.3.4.4b||wild-bird|Kentucky|2022-02-07, 2022.1027397260275, 0.000597, -0.000241
EPI2704751|A/Wood_Duck/North_Carolina/USDA-003829-001/2022|H5N1|MP|2.3.4.4b|A1|wild-bird|North_Carolina|2022-01-29, 2022.0780821917808, 0.000597, -0.000155
EPI2703492|A/Snow_Goose/Kansas/USDA-007919-003/2022|H5N1|MP|2.3.4.4b|A1|wild-bird|Kansas|2022-03-04, 2022.1712328767123, 0.000597, -0.000477
EPI2179711|A/turkey/Minnesota/22-010995-001-original/2022|H5N1|MP|2.3.4.4b||poultry|Minnesota|2022-04-09, 2022.2698630136986, 0.000597, -0.000818
EPI2704514|A/Red-shouldered_Hawk/North_Carolina/USDA-006530-001/2022|H5N1|MP|2.3.4.4b||wild-bird|North_Carolina|2022-02-01, 2022.0863013698631, 0.000597, -0.000184
EPI2258994|A/chicken/Washington/22-014744-001-original/2022|H5N1|MP|2.3.4.4b|B4.1|poultry|Washington|2022-05-10, 2022.354794520548, 0.000597, -0.001111
EPI2702341|A/Snow_Goose/Kentucky/USDA-004809-002/2022|H5N1|MP|2.3.4.4b|A1|wild-bird|Kentucky|2022-02-08, 2022.1054794520549, 0.000597, -0.000250
EPI2711070|A/Hooded_Merganser/Missouri/USDA-007184-001/2022|H5N1|MP|2.3.4.4b||wild-bird|Missouri|2022-02-28, 2022.1602739726027, 0.001568, 0.000532
EPI2710200|A/Backyard_bird/Wisconsin/USDA-009934-002/2022|H5N1|MP|2.3.4.4b|A1|wild-bird|Wisconsin|2022-03-31, 2022.2452054794521, 0.002541, 0.001211
EPI2131380|A/Vulpes_vulpes/New_York/099488/2022|H5N1|MP|2.3.4.4b||mammal|New_York|2022-04-04, 2022.2561643835616, 0.001568, 0.000200
EPI2710021|A/Backyard_bird/Maine/USDA-008540-001/2022|H5N1|MP|2.3.4.4b||wild-bird|Maine|2022-03-22, 2022.2205479452055, 0.005470, 0.004225
EPI2259114|A/fox/New_York/22-015064-001-original/2022|H5N1|MP|2.3.4.4b||mammal|New_York|2022-04-27, 2022.3191780821917, 0.001568, -0.000017
EPI2311570|A/northern_gannet/MA/22WI00050/2022|H5N1|MP|2.3.4.4b||wild-bird|MA|2022-05-10, 2022.354794520548, 0.002539, 0.000831
EPI2310285|A/common_tern/Maine/22-025070-002-original/2022|H5N1|MP|2.3.4.4b||wild-bird|Maine|2022-07-20, 2022.5493150684931, 0.002541, 0.000161
EPI2311458|A/common_tern/ME/COTE_20220614_1/2022|H5N1|MP|2.3.4.4b|A2|wild-bird|ME|2022-06-14, 2022.4506849315069, 0.002539, 0.000499
EPI2711122|A/Lesser_Scaup/Florida/USDA-010679-001/2022|H5N1|MP|2.3.4.4b|B1.2|wild-bird|Florida|2022-04-04, 2022.2561643835616, 0.002541, 0.001173
EPI2298224|A/Canada_goose/California/246038/2022|H5N1|MP|2.3.4.4b|B4.1|wild-bird|California|2022-07-05, 2022.5082191780823, 0.002539, 0.000301
EPI2263389|A/chicken/Oregon/22-030743-001-original/2022|H5N1|MP|2.3.4.4b|B4.1|poultry|Oregon|2022-09-28, 2022.7410958904109, 0.003512, 0.000469
EPI2455038|A/Vulpes_vulpes/USA/115912/2022|H5N1|MP|2.3.4.4b||mammal|USA|2022-05-20, 2022.3821917808218, 0.001568, -0.000235
EPI2703341|A/Snowy_Owl/Michigan/USDA-008506-001/2022|H5N1|MP|2.3.4.4b||wild-bird|Michigan|2022-03-17, 2022.2068493150684, 0.002541, 0.001343
EPI2707687|A/Bald_Eagle/Ohio/USDA-007697-001/2022|H5N1|MP|2.3.4.4b||wild-bird|Ohio|2022-03-07, 2022.1794520547944, 0.001568, 0.000465
EPI2708302|A/Bald_Eagle/Indiana/USDA-010922-001/2022|H5N1|MP|2.3.4.4b|B1.2|wild-bird|Indiana|2022-04-08, 2022.2671232876712, 0.001568, 0.000162
EPI2181653|A/snow_goose/North_Dakota/N22-04/2022|H5N1|MP|2.3.4.4b||wild-bird|North_Dakota|2022-04-08, 2022.2671232876712, 0.001568, 0.000162
EPI2702411|A/Snow_Goose/North_Dakota/USDA-011035-005/2022|H5N1|MP|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-04, 2022.2561643835616, 0.002541, 0.001173
EPI2710821|A/Lesser_Snow_Goose_White/Iowa/USDA-007679-003/2022|H5N1|MP|2.3.4.4b||wild-bird|Iowa|2022-03-14, 2022.1986301369864, 0.001568, 0.000399
EPI2702564|A/Snow_Goose/North_Dakota/USDA-009410-001/2022|H5N1|MP|2.3.4.4b||wild-bird|North_Dakota|2022-03-21, 2022.217808219178, 0.002541, 0.001305
EPI2711038|A/Lesser_Snow_Goose_White/Iowa/USDA-007679-001/2022|H5N1|MP|2.3.4.4b||wild-bird|Iowa|2022-03-14, 2022.1986301369864, 0.002541, 0.001372
EPI2259170|A/chicken/North_Dakota/22-015199-002-original/2022|H5N1|MP|2.3.4.4b|B2.1|poultry|North_Dakota|2022-05-15, 2022.368493150685, 0.003515, 0.001759
EPI2179327|A/turkey/Minnesota/22-010771-001-original/2022|H5N1|MP|2.3.4.4b||poultry|Minnesota|2022-04-06, 2022.2616438356165, 0.001568, 0.000181
EPI2706435|A/turkey/Minnesota/USDA-010771-005/2022|H5N1|MP|2.3.4.4b|B2.1|poultry|Minnesota|2022-04-06, 2022.2616438356165, 0.001568, 0.000181
EPI2263886|A/chicken/Florida/22-033389-001-original/2022|H5N1|MP|2.3.4.4b|B2.2|poultry|Florida|2022-10-18, 2022.795890410959, 0.004486, 0.001255
EPI2260777|A/chicken/North_Dakota/22-036126-001-original/2022|H5N1|MP|2.3.4.4b||poultry|North_Dakota|2022-11-08, 2022.8534246575343, 0.002539, -0.000891
EPI2260753|A/chicken/Florida/22-036767-001-original/2022|H5N1|MP|2.3.4.4b||poultry|Florida|2022-11-14, 2022.8698630136987, 0.004486, 0.000999
EPI2260521|A/chicken/Maine/22-037360-002-original/2022|H5N1|MP|2.3.4.4b||poultry|Maine|2022-11-16, 2022.8753424657534, 0.005461, 0.001955
EPI2702802|A/turkey/Indiana/USDA-005328-001/2022|H5N1|MP|2.3.4.4b||poultry|Indiana|2022-02-18, 2022.1328767123289, 0.001568, 0.000626
EPI2456403|A/black_vulture/South_Carolina/W22-689B/2022|H5N1|MP|2.3.4.4b||wild-bird|South_Carolina|2022-08-25, 2022.6479452054793, 0.003510, 0.000789
EPI2456419|A/black_vulture/Georgia/W22-619A/2022|H5N1|MP|2.3.4.4b||wild-bird|Georgia|2022-08-22, 2022.6397260273973, 0.003510, 0.000817
EPI2497179|A/vulture/Tennessee/W22-1149/2022|H5N1|MP|2.3.4.4b||wild-bird|Tennessee|2022-12-05, 2022.927397260274, 0.004480, 0.000794
EPI2689435|A/black_vulture/Georgia/CEIRR-569/2022|H5N1|MP|2.3.4.4b||wild-bird|Georgia|2022-08-12, 2022.6123287671232, 0.004480, 0.001883
EPI2506871|A/black_vulture/South_Carolina/W22-1080A/2022|H5N1|MP|2.3.4.4b|B1.1|wild-bird|South_Carolina|2022-11-02, 2022.83698630137, 0.006426, 0.003052
EPI2456442|A/black_vulture/South_Carolina/W22-623/2022|H5N1|MP|2.3.4.4b||wild-bird|South_Carolina|2022-08-22, 2022.6397260273973, 0.004480, 0.001788
EPI2454981|A/Vulpes_vulpes/USA/088592/2022|H5N1|MP|2.3.4.4b||mammal|USA|2022-04-25, 2022.313698630137, 0.002539, 0.000972
EPI2181685|A/bald_eagle/Virginia/W22-306/2022|H5N1|MP|2.3.4.4b||wild-bird|Virginia|2022-04-15, 2022.286301369863, 0.001568, 0.000096
EPI2709032|A/Bald_Eagle/South_Carolina/USDA-009803-001/2022|H5N1|MP|2.3.4.4b||wild-bird|South_Carolina|2022-03-17, 2022.2068493150684, 0.001568, 0.000371
