#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
EPI2709132|A/American_Crow/North_Dakota/USDA-013140-003/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-04-21, 2022.3027397260273, 0.036142, 0.002446
EPI2711090|A/Hooded_Merganser/Minnesota/USDA-012024-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Minnesota|2022-04-12, 2022.2780821917809, 0.035019, 0.001411
EPI2711223|A/Herring_Gull/Wisconsin/USDA-012771-002/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|Wisconsin|2022-04-20, 2022.3, 0.032771, -0.000915
EPI2712353|A/Great_Horned_Owl/Minnesota/USDA-012414-001/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-13, 2022.2808219178082, 0.033899, 0.000282
EPI2705143|A/Wood_Duck/Minnesota/USDA-012022-002/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-14, 2022.2835616438356, 0.033893, 0.000266
EPI2074886|A/turkey/South_Dakota/22-010346-001-original/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|South_Dakota|2022-04-04, 2022.2561643835616, 0.035021, 0.001492
EPI2705595|A/Wood_Duck/Minnesota/USDA-012670-001/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-19, 2022.2972602739726, 0.033893, 0.000217
EPI2067428|A/turkey/Minnesota/22-010092-002-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-04-03, 2022.2534246575342, 0.033893, 0.000374
EPI2711450|A/Hawk/North_Dakota/USDA-012638-001/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-09, 2022.2698630136986, 0.033893, 0.000315
EPI2702223|A/Snow_Goose/North_Dakota/USDA-009483-001/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-03-22, 2022.2205479452055, 0.033893, 0.000492
EPI2029344|A/turkey/Minnesota/22-009182-003-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-03-25, 2022.2287671232878, 0.033893, 0.000463
EPI2712840|A/goose/Missouri/USDA-012338-010/2022|H5N1|NS|2.3.4.4b||poultry|Missouri|2022-03-18, 2022.2095890410958, 0.033893, 0.000532
EPI2074534|A/turkey/Minnesota/22-010124-001-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-04-04, 2022.2561643835616, 0.032771, -0.000758
EPI2179702|A/chicken/Minnesota/22-010994-002-original/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Minnesota|2022-04-10, 2022.272602739726, 0.032771, -0.000817
EPI2246106|A/duck/Wisconsin/22-012376-002-original/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Wisconsin|2022-04-21, 2022.3027397260273, 0.032771, -0.000925
EPI2702643|A/Snow_Goose/North_Dakota/USDA-010663-012/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-01, 2022.2479452054795, 0.032771, -0.000728
EPI2705955|A/chicken/Nebraska/USDA-010905-001/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Nebraska|2022-04-11, 2022.2753424657535, 0.032771, -0.000827
EPI2710816|A/Lesser_Snow_Goose_White/Iowa/USDA-007679-003/2022|H5N1|NS|2.3.4.4b||wild-bird|Iowa|2022-03-14, 2022.1986301369864, 0.032771, -0.000551
EPI2712854|A/Great_Horned_Owl/Minnesota/USDA-011871-006/2022|H5N1|NS|2.3.4.4b||wild-bird|Minnesota|2022-04-15, 2022.286301369863, 0.032771, -0.000866
EPI2704385|A/Red-tailed_Hawk/Iowa/USDA-011298-001/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|Iowa|2022-04-13, 2022.2808219178082, 0.032771, -0.000846
EPI2703742|A/Red-tailed_Hawk/Minnesota/USDA-012668-006/2022|H5N1|NS|2.3.4.4b||wild-bird|Minnesota|2022-04-25, 2022.313698630137, 0.032771, -0.000964
EPI2702763|A/Snow_Goose/North_Dakota/USDA-010663-006/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-04-01, 2022.2479452054795, 0.032771, -0.000728
EPI2035099|A/turkey/Minnesota/22-009314-001-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-03-28, 2022.2369863013698, 0.032771, -0.000689
EPI2711830|A/goose/South_Dakota/USDA-007946-003/2022|H5N1|NS|2.3.4.4b||poultry|South_Dakota|2022-03-09, 2022.1849315068494, 0.032771, -0.000502
EPI2702583|A/Snow_Goose/North_Dakota/USDA-009399-003/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-03-29, 2022.2397260273972, 0.032771, -0.000699
EPI2711866|A/goose/Wyoming/USDA-011671-001/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Wyoming|2022-04-13, 2022.2808219178082, 0.032771, -0.000846
EPI2705070|A/Ross_s_Goose/North_Dakota/USDA-010663-020/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-01, 2022.2479452054795, 0.032771, -0.000728
EPI2703021|A/turkey_Vulture/North_Dakota/USDA-013149-001/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-04-25, 2022.313698630137, 0.032771, -0.000964
EPI2243405|A/chicken/Idaho/22-011347-002-original/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Idaho|2022-04-14, 2022.2835616438356, 0.032771, -0.000856
EPI2702889|A/Snow_Goose/South_Dakota/USDA-009478-009/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|South_Dakota|2022-03-18, 2022.2095890410958, 0.032771, -0.000590
EPI2702408|A/Snow_Goose/North_Dakota/USDA-011035-005/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-04, 2022.2561643835616, 0.032771, -0.000758
EPI2711914|A/goose/Wyoming/USDA-010373-001/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Wyoming|2022-03-31, 2022.2452054794521, 0.032771, -0.000718
EPI2702631|A/Snow_Goose/North_Dakota/USDA-009399-001/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-03-29, 2022.2397260273972, 0.032771, -0.000699
EPI2712864|A/goose/Missouri/USDA-012338-008/2022|H5N1|NS|2.3.4.4b||poultry|Missouri|2022-03-18, 2022.2095890410958, 0.032771, -0.000590
EPI2179270|A/turkey/Minnesota/22-010654-001-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-04-04, 2022.2561643835616, 0.032771, -0.000758
EPI2702559|A/Snow_Goose/North_Dakota/USDA-009410-001/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-03-21, 2022.217808219178, 0.032771, -0.000620
EPI2702959|A/Snow_Goose/Missouri/USDA-011404-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Missouri|2022-03-08, 2022.182191780822, 0.032771, -0.000492
EPI2702311|A/Snow_Goose/North_Dakota/USDA-009481-010/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-03-23, 2022.2232876712328, 0.032771, -0.000639
EPI2711032|A/Lesser_Snow_Goose_White/Iowa/USDA-007679-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Iowa|2022-03-14, 2022.1986301369864, 0.032771, -0.000551
EPI2706417|A/turkey/Minnesota/USDA-009182-004/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-03-25, 2022.2287671232878, 0.032771, -0.000659
EPI2179710|A/turkey/Minnesota/22-010995-001-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-04-09, 2022.2698630136986, 0.033888, 0.000311
EPI2243666|A/turkey/Minnesota/22-011794-001-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-04-16, 2022.2890410958903, 0.033888, 0.000242
EPI2179326|A/turkey/Minnesota/22-010771-001-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-04-06, 2022.2616438356165, 0.033888, 0.000340
EPI2706432|A/turkey/Minnesota/USDA-010771-005/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Minnesota|2022-04-06, 2022.2616438356165, 0.033888, 0.000340
EPI2712408|A/goose/South_Dakota/USDA-008571-002/2022|H5N1|NS|2.3.4.4b||poultry|South_Dakota|2022-03-14, 2022.1986301369864, 0.033888, 0.000567
EPI2704815|A/Snow_Goose/Colorado/USDA-008935-006/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|Colorado|2022-03-18, 2022.2095890410958, 0.033888, 0.000527
EPI2179630|A/turkey/Wisconsin/22-010935-002-original/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Wisconsin|2022-04-10, 2022.272602739726, 0.035010, 0.001422
EPI2259169|A/chicken/North_Dakota/22-015199-002-original/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|North_Dakota|2022-05-15, 2022.368493150685, 0.033888, -0.000044
EPI2506880|A/blue-winged_teal/Minnesota/AV22-690/2022|H5N1|NS|2.3.4.4b||wild-bird|Minnesota|2022-09-01, 2022.6671232876713, 0.035006, 0.000001
EPI2260656|A/chicken/South_Dakota/22-037701-001-original/2022|H5N1|NS|2.3.4.4b||poultry|South_Dakota|2022-11-19, 2022.8835616438357, 0.037262, 0.001478
EPI2260544|A/chicken/Iowa/22-035154-002-original/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Iowa|2022-11-01, 2022.8342465753424, 0.033889, -0.001717
EPI2179726|A/pheasant/South_Dakota/22-011098-001-original/2022|H5N1|NS|2.3.4.4b||wild-bird|South_Dakota|2022-04-12, 2022.2780821917809, 0.035010, 0.001402
EPI2053907|A/fox/Minnesota/22-014660-002-original/2022|H5N1|NS|2.3.4.4b|B2.1|mammal|Minnesota|2022-05-10, 2022.354794520548, 0.033888, 0.000005
EPI2708192|A/Bald_Eagle/Minnesota/USDA-012668-010/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-25, 2022.313698630137, 0.033888, 0.000153
EPI2712782|A/Great_Horned_Owl/Minnesota/USDA-011871-011/2022|H5N1|NS|2.3.4.4b||wild-bird|Minnesota|2022-04-15, 2022.286301369863, 0.033888, 0.000251
EPI2707458|A/Bald_Eagle/Minnesota/USDA-011229-001/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-06, 2022.2616438356165, 0.033888, 0.000340
EPI2181743|A/bald_eagle/Florida/W22-134-OP/2022|H5N1|NS|2.3.4.4b|B1.1|wild-bird|Florida|2022-02-12, 2022.1164383561643, 0.032771, -0.000256
EPI2131377|A/Vulpes_vulpes/New_York/099488/2022|H5N1|NS|2.3.4.4b||mammal|New_York|2022-04-04, 2022.2561643835616, 0.032771, -0.000758
EPI2181687|A/bald_eagle/Virginia/W22-306/2022|H5N1|NS|2.3.4.4b||wild-bird|Virginia|2022-04-15, 2022.286301369863, 0.032771, -0.000866
EPI2708353|A/Bald_Eagle/Florida/USDA-007915-002/2022|H5N1|NS|2.3.4.4b||wild-bird|Florida|2022-02-28, 2022.1602739726027, 0.033892, 0.000708
EPI2704593|A/Ring-necked_Duck/Missouri/USDA-012338-025/2022|H5N1|NS|2.3.4.4b|B1.1|wild-bird|Missouri|2022-03-11, 2022.190410958904, 0.033892, 0.000600
EPI2455037|A/Vulpes_vulpes/USA/115912/2022|H5N1|NS|2.3.4.4b||mammal|USA|2022-05-20, 2022.3821917808218, 0.032771, -0.001211
EPI2704747|A/Wood_Duck/North_Carolina/USDA-003829-001/2022|H5N1|NS|2.3.4.4b|A1|wild-bird|North_Carolina|2022-01-29, 2022.0780821917808, 0.033893, 0.001004
EPI2703208|A/Snowy_Owl/New_York/USDA-008969-001/2022|H5N1|NS|2.3.4.4b||wild-bird|New_York|2022-03-22, 2022.2205479452055, 0.033893, 0.000492
EPI2709004|A/Black_Vulture/Florida/USDA-009054-001/2022|H5N1|NS|2.3.4.4b|B1.1|wild-bird|Florida|2022-03-18, 2022.2095890410958, 0.033892, 0.000531
EPI2067101|A/turkey/North_Carolina/22-009983-008-original/2022|H5N1|NS|2.3.4.4b||poultry|North_Carolina|2022-03-31, 2022.2452054794521, 0.035016, 0.001527
EPI2473444|A/fox/Wisconsin/22-014746-015-original/2022|H5N1|NS|2.3.4.4b||mammal|Wisconsin|2022-05-03, 2022.335616438356, 0.035019, 0.001205
EPI2713089|A/Gadwall/Virginia/USDA-003923-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Virginia|2022-01-29, 2022.0780821917808, 0.035015, 0.002127
EPI2704508|A/Red-shouldered_Hawk/North_Carolina/USDA-006530-001/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Carolina|2022-02-01, 2022.0863013698631, 0.033892, 0.000974
EPI2074526|A/turkey/Minnesota/22-010123-004-original/2022|H5N1|NS|2.3.4.4b|A1|poultry|Minnesota|2022-04-04, 2022.2561643835616, 0.035019, 0.001491
EPI2712599|A/Green-winged_Teal/North_Carolina/USDA-004007-005/2022|H5N1|NS|2.3.4.4b|A1|wild-bird|North_Carolina|2022-01-31, 2022.0835616438355, 0.032771, -0.000138
EPI2712622|A/goose/New_Hampshire/USDA-006203-002/2022|H5N1|NS|2.3.4.4b|A1|poultry|New_Hampshire|2022-02-22, 2022.1438356164383, 0.033893, 0.000768
EPI2710078|A/Backyard_bird/Massachusetts/USDA-009371-001/2022|H5N1|NS|2.3.4.4b|A1|wild-bird|Massachusetts|2022-03-25, 2022.2287671232878, 0.033892, 0.000462
EPI2711117|A/Lesser_Scaup/Florida/USDA-010679-001/2022|H5N1|NS|2.3.4.4b|B1.2|wild-bird|Florida|2022-04-04, 2022.2561643835616, 0.033892, 0.000364
EPI2710015|A/Backyard_bird/Maine/USDA-008540-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Maine|2022-03-22, 2022.2205479452055, 0.033892, 0.000492
EPI2246610|A/chicken/Wisconsin/22-013373-002-original/2022|H5N1|NS|2.3.4.4b||poultry|Wisconsin|2022-04-30, 2022.327397260274, 0.033892, 0.000108
EPI2702972|A/Snow_Goose/Missouri/USDA-006805-001/2022|H5N1|NS|2.3.4.4b|A1|wild-bird|Missouri|2022-02-23, 2022.1465753424657, 0.036143, 0.003009
EPI2259113|A/fox/New_York/22-015064-001-original/2022|H5N1|NS|2.3.4.4b||mammal|New_York|2022-04-27, 2022.3191780821917, 0.032771, -0.000984
EPI2708453|A/Black_Vulture/Florida/USDA-011545-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Florida|2022-04-08, 2022.2671232876712, 0.032771, -0.000797
EPI2708296|A/Bald_Eagle/Indiana/USDA-010922-001/2022|H5N1|NS|2.3.4.4b|B1.2|wild-bird|Indiana|2022-04-08, 2022.2671232876712, 0.032771, -0.000797
EPI2710166|A/American_White_Pelican/Missouri/USDA-006970-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Missouri|2022-02-28, 2022.1602739726027, 0.032771, -0.000413
EPI2013935|A/turkey/Missouri/22-006944-002-original/2022|H5N1|NS|2.3.4.4b|A1|poultry|Missouri|2022-03-07, 2022.1794520547944, 0.032771, -0.000482
EPI2707682|A/Bald_Eagle/Ohio/USDA-007697-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Ohio|2022-03-07, 2022.1794520547944, 0.032771, -0.000482
EPI2713105|A/Gadwall/South_Carolina/USDA-001743-008/2022|H5N1|NS|2.3.4.4b||wild-bird|South_Carolina|2022-01-06, 2022.0150684931507, 0.032771, 0.000109
EPI2708179|A/Bald_Eagle/Iowa/USDA-010129-001/2022|H5N1|NS|2.3.4.4b|A1|wild-bird|Iowa|2022-04-04, 2022.2561643835616, 0.032771, -0.000758
EPI2712647|A/Green-winged_Teal/North_Carolina/USDA-003830-004/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Carolina|2022-01-29, 2022.0780821917808, 0.032771, -0.000118
EPI2709259|A/American_Wigeon/North_Carolina/USDA-001672-005/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Carolina|2022-01-08, 2022.0205479452054, 0.032771, 0.000089
EPI2704214|A/Ross_s_Goose/South_Dakota/USDA-008384-004/2022|H5N1|NS|2.3.4.4b||wild-bird|South_Dakota|2022-03-16, 2022.204109589041, 0.032771, -0.000571
EPI2709322|A/American_Wigeon/North_Carolina/USDA-001330-031/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Carolina|2022-01-08, 2022.0205479452054, 0.032771, 0.000089
EPI2704862|A/chicken/Delaware/USDA-006945-004/2022|H5N1|NS|2.3.4.4b|A1|poultry|Delaware|2022-03-07, 2022.1794520547944, 0.032771, -0.000482
EPI2703431|A/Snow_Goose/South_Dakota/USDA-009478-020/2022|H5N1|NS|2.3.4.4b|A1|wild-bird|South_Dakota|2022-03-18, 2022.2095890410958, 0.032771, -0.000590
EPI2712257|A/Blue-winged_Teal/Florida/USDA-002578-009/2022|H5N1|NS|2.3.4.4b||wild-bird|Florida|2022-01-22, 2022.058904109589, 0.032771, -0.000049
EPI2712502|A/Gadwall/North_Carolina/USDA-001672-002/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Carolina|2022-01-08, 2022.0205479452054, 0.032771, 0.000089
EPI2711138|A/Hooded_Merganser/Florida/USDA-007915-003/2022|H5N1|NS|2.3.4.4b||wild-bird|Florida|2022-03-01, 2022.16301369863, 0.033888, 0.000694
EPI2188335|A/hooded_merganser/Florida/W22-154/2022|H5N1|NS|2.3.4.4b||wild-bird|Florida|2022-03-01, 2022.16301369863, 0.033888, 0.000694
EPI2708564|A/Black_Vulture/Florida/USDA-007869-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Florida|2022-03-09, 2022.1849315068494, 0.033888, 0.000615
EPI2708436|A/Black_Vulture/Florida/USDA-007915-010/2022|H5N1|NS|2.3.4.4b||wild-bird|Florida|2022-03-07, 2022.1794520547944, 0.033888, 0.000635
EPI2311553|A/snowy_owl/MA/22MM00463/2022|H5N1|NS|2.3.4.4b||wild-bird|MA|2022-03-20, 2022.2150684931507, 0.033887, 0.000506
EPI2710872|A/Mallard/New_Hampshire/USDA-003417-032/2022|H5N1|NS|2.3.4.4b||wild-bird|New_Hampshire|2022-01-26, 2022.0698630136985, 0.033887, 0.001028
EPI2710701|A/Mallard/New_Hampshire/USDA-003417-054/2022|H5N1|NS|2.3.4.4b||wild-bird|New_Hampshire|2022-01-26, 2022.0698630136985, 0.033887, 0.001028
EPI2067309|A/turkey/Minnesota/22-009997-001-original/2022|H5N1|NS|2.3.4.4b|A1|poultry|Minnesota|2022-04-02, 2022.2506849315068, 0.036134, 0.002625
EPI2016913|A/turkey/South_Dakota/22-008239-001-original/2022|H5N1|NS|2.3.4.4b||poultry|South_Dakota|2022-03-17, 2022.2068493150684, 0.035010, 0.001659
EPI2704175|A/Ross_s_Goose/Missouri/USDA-012338-012/2022|H5N1|NS|2.3.4.4b|B5.1|wild-bird|Missouri|2022-03-01, 2022.16301369863, 0.033888, 0.000694
EPI2705224|A/Ross_s_Goose/North_Dakota/USDA-010036-002/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-03-25, 2022.2287671232878, 0.033888, 0.000458
EPI2188327|A/bald_eagle/North_Carolina/W22-140/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Carolina|2022-02-22, 2022.1438356164383, 0.035005, 0.001880
