#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
EPI2311572|A/northern_gannet/MA/22WI00050/2022|H5N1|PB2|2.3.4.4b||wild-bird|MA|2022-05-10, 2022.354794520548, 0.110528, 0.018602
EPI2310287|A/common_tern/Maine/22-025070-002-original/2022|H5N1|PB2|2.3.4.4b||wild-bird|Maine|2022-07-20, 2022.5493150684931, 0.110528, 0.017959
EPI2311460|A/common_tern/ME/COTE_20220614_1/2022|H5N1|PB2|2.3.4.4b|A2|wild-bird|ME|2022-06-14, 2022.4506849315069, 0.110528, 0.018285
EPI2709630|A/American_Black_Duck/Connecticut/USDA-005313-006/2022|H5N1|PB2|2.3.4.4b||wild-bird|Connecticut|2022-02-16, 2022.127397260274, 0.109674, 0.018501
EPI2310151|A/american_crow/Massachusetts/22-016611-007-original/2022|H5N1|PB2|2.3.4.4b|A2|wild-bird|Massachusetts|2022-03-21, 2022.217808219178, 0.109674, 0.018201
EPI2310049|A/american_crow/Massachusetts/22-006976-004-original/2022|H5N1|PB2|2.3.4.4b||wild-bird|Massachusetts|2022-02-27, 2022.1575342465753, 0.110102, 0.018829
EPI2703945|A/Sanderling/Massachusetts/USDA-007696-003/2022|H5N1|PB2|2.3.4.4b||wild-bird|Massachusetts|2022-03-02, 2022.1657534246576, 0.110101, 0.018801
EPI2311396|A/sanderling/MA/22HP00192/2022|H5N1|PB2|2.3.4.4b|A2|wild-bird|MA|2022-03-03, 2022.168493150685, 0.110101, 0.018791
EPI2310247|A/herring_gull/Maine/22-022526-016-original/2022|H5N1|PB2|2.3.4.4b||wild-bird|Maine|2022-07-08, 2022.5164383561644, 0.110957, 0.018496
EPI2704534|A/Sanderling/Massachusetts/USDA-007696-008/2022|H5N1|PB2|2.3.4.4b|A2|wild-bird|Massachusetts|2022-03-06, 2022.176712328767, 0.110101, 0.018764
EPI2311436|A/common_eider/MA/22MM00772/2022|H5N1|PB2|2.3.4.4b||wild-bird|MA|2022-06-19, 2022.464383561644, 0.111383, 0.019095
EPI2311532|A/american_crow/MA/22HP00160/2022|H5N1|PB2|2.3.4.4b|A2|wild-bird|MA|2022-03-22, 2022.2205479452055, 0.110955, 0.019473
EPI2181658|A/snow_goose/North_Dakota/N22-04/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-04-08, 2022.2671232876712, 0.066227, -0.025409
EPI2711035|A/Lesser_Snow_Goose_White/Iowa/USDA-007679-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|Iowa|2022-03-14, 2022.1986301369864, 0.075810, -0.015599
EPI2713042|A/Great_Horned_Owl/Minnesota/USDA-011871-012/2022|H5N1|PB2|2.3.4.4b||wild-bird|Minnesota|2022-04-15, 2022.286301369863, 0.076238, -0.015461
EPI2711799|A/goose/South_Dakota/USDA-008382-001/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|South_Dakota|2022-03-16, 2022.204109589041, 0.077095, -0.014332
EPI2702891|A/Snow_Goose/South_Dakota/USDA-009478-009/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|South_Dakota|2022-03-18, 2022.2095890410958, 0.075810, -0.015635
EPI2707462|A/Bald_Eagle/Minnesota/USDA-011229-001/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-06, 2022.2616438356165, 0.075810, -0.015807
EPI2712355|A/Great_Horned_Owl/Minnesota/USDA-012414-001/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-13, 2022.2808219178082, 0.076671, -0.015010
EPI2711454|A/Hawk/North_Dakota/USDA-012638-001/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-09, 2022.2698630136986, 0.075810, -0.015834
EPI2179705|A/chicken/Minnesota/22-010994-002-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Minnesota|2022-04-10, 2022.272602739726, 0.075810, -0.015843
EPI2710819|A/Lesser_Snow_Goose_White/Iowa/USDA-007679-003/2022|H5N1|PB2|2.3.4.4b||wild-bird|Iowa|2022-03-14, 2022.1986301369864, 0.075811, -0.015598
EPI2709134|A/American_Crow/North_Dakota/USDA-013140-003/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-04-21, 2022.3027397260273, 0.075810, -0.015943
EPI2246717|A/turkey/South_Dakota/22-013454-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|South_Dakota|2022-04-30, 2022.327397260274, 0.077102, -0.014733
EPI2712868|A/goose/Missouri/USDA-012338-008/2022|H5N1|PB2|2.3.4.4b||poultry|Missouri|2022-03-18, 2022.2095890410958, 0.076238, -0.015207
EPI2067431|A/turkey/Minnesota/22-010092-002-original/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-04-03, 2022.2534246575342, 0.076666, -0.014924
EPI2179273|A/turkey/Minnesota/22-010654-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-04-04, 2022.2561643835616, 0.076239, -0.015361
EPI2246109|A/duck/Wisconsin/22-012376-002-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Wisconsin|2022-04-21, 2022.3027397260273, 0.077524, -0.014229
EPI2702561|A/Snow_Goose/North_Dakota/USDA-009410-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-03-21, 2022.217808219178, 0.076666, -0.014806
EPI2259036|A/chicken/Wyoming/22-014917-001-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Wyoming|2022-05-10, 2022.354794520548, 0.076668, -0.015258
EPI2702410|A/Snow_Goose/North_Dakota/USDA-011035-005/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-04, 2022.2561643835616, 0.075811, -0.015789
EPI2708196|A/Bald_Eagle/Minnesota/USDA-012668-010/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-25, 2022.313698630137, 0.075383, -0.016406
EPI2704326|A/Ross_s_Goose/Minnesota/USDA-011226-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|Minnesota|2022-04-05, 2022.2589041095891, 0.075383, -0.016225
EPI2702633|A/Snow_Goose/North_Dakota/USDA-009399-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-03-29, 2022.2397260273972, 0.075383, -0.016162
EPI2702224|A/Snow_Goose/North_Dakota/USDA-009483-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-03-22, 2022.2205479452055, 0.075383, -0.016098
EPI2702962|A/Snow_Goose/Missouri/USDA-011404-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|Missouri|2022-03-08, 2022.182191780822, 0.075383, -0.015971
EPI2703694|A/Red-tailed_Hawk/Kansas/USDA-008980-002/2022|H5N1|PB2|2.3.4.4b||wild-bird|Kansas|2022-03-14, 2022.1986301369864, 0.075383, -0.016026
EPI2035102|A/turkey/Minnesota/22-009314-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-03-28, 2022.2369863013698, 0.075383, -0.016153
EPI2705073|A/Ross_s_Goose/North_Dakota/USDA-010663-020/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-01, 2022.2479452054795, 0.075383, -0.016189
EPI2712843|A/goose/Missouri/USDA-012338-010/2022|H5N1|PB2|2.3.4.4b||poultry|Missouri|2022-03-18, 2022.2095890410958, 0.075383, -0.016062
EPI2704818|A/Snow_Goose/Colorado/USDA-008935-006/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|Colorado|2022-03-18, 2022.2095890410958, 0.075383, -0.016062
EPI2712819|A/goose/Missouri/USDA-012338-014/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Missouri|2022-03-01, 2022.16301369863, 0.075383, -0.015908
EPI2705598|A/Wood_Duck/Minnesota/USDA-012670-001/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-19, 2022.2972602739726, 0.076239, -0.015497
EPI2259172|A/chicken/North_Dakota/22-015199-002-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|North_Dakota|2022-05-15, 2022.368493150685, 0.076669, -0.015302
EPI2704387|A/Red-tailed_Hawk/Iowa/USDA-011298-001/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|Iowa|2022-04-13, 2022.2808219178082, 0.075810, -0.015871
EPI2712411|A/goose/South_Dakota/USDA-008571-002/2022|H5N1|PB2|2.3.4.4b||poultry|South_Dakota|2022-03-14, 2022.1986301369864, 0.076239, -0.015170
EPI2702644|A/Snow_Goose/North_Dakota/USDA-010663-012/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-01, 2022.2479452054795, 0.075811, -0.015761
EPI2712101|A/Great_Horned_Owl/Minnesota/USDA-013128-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|Minnesota|2022-04-27, 2022.3191780821917, 0.078385, -0.013423
EPI2712786|A/Great_Horned_Owl/Minnesota/USDA-011871-011/2022|H5N1|PB2|2.3.4.4b||wild-bird|Minnesota|2022-04-15, 2022.286301369863, 0.077095, -0.014604
EPI2074537|A/turkey/Minnesota/22-010124-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-04-04, 2022.2561643835616, 0.076240, -0.015360
EPI2179729|A/pheasant/South_Dakota/22-011098-001-original/2022|H5N1|PB2|2.3.4.4b||wild-bird|South_Dakota|2022-04-12, 2022.2780821917809, 0.077530, -0.014142
EPI2712125|A/Great_Horned_Owl/Minnesota/USDA-012931-007/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-22, 2022.305479452055, 0.076240, -0.015523
EPI2711832|A/goose/South_Dakota/USDA-007946-003/2022|H5N1|PB2|2.3.4.4b||poultry|South_Dakota|2022-03-09, 2022.1849315068494, 0.076239, -0.015125
EPI2074889|A/turkey/South_Dakota/22-010346-001-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|South_Dakota|2022-04-04, 2022.2561643835616, 0.076238, -0.015361
EPI2702524|A/Snow_Goose/North_Dakota/USDA-011033-005/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-05, 2022.2589041095891, 0.075810, -0.015798
EPI2703024|A/turkey_Vulture/North_Dakota/USDA-013149-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-04-25, 2022.313698630137, 0.075810, -0.015979
EPI2711225|A/Herring_Gull/Wisconsin/USDA-012771-002/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|Wisconsin|2022-04-20, 2022.3, 0.077098, -0.014646
EPI2702826|A/Snow_Goose/North_Dakota/USDA-011578-008/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-04-10, 2022.272602739726, 0.076238, -0.015416
EPI2053910|A/fox/Minnesota/22-014660-002-original/2022|H5N1|PB2|2.3.4.4b|B2.1|mammal|Minnesota|2022-05-10, 2022.354794520548, 0.076240, -0.015686
EPI2712858|A/Great_Horned_Owl/Minnesota/USDA-011871-006/2022|H5N1|PB2|2.3.4.4b||wild-bird|Minnesota|2022-04-15, 2022.286301369863, 0.076238, -0.015461
EPI2074641|A/turkey/South_Dakota/22-010137-002-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|South_Dakota|2022-04-04, 2022.2561643835616, 0.077093, -0.014507
EPI2702764|A/Snow_Goose/North_Dakota/USDA-010663-006/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-04-01, 2022.2479452054795, 0.076664, -0.014908
EPI2179329|A/turkey/Minnesota/22-010771-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-04-06, 2022.2616438356165, 0.076237, -0.015381
EPI2706433|A/turkey/Minnesota/USDA-010771-005/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Minnesota|2022-04-06, 2022.2616438356165, 0.076237, -0.015381
EPI2179633|A/turkey/Wisconsin/22-010935-002-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Wisconsin|2022-04-10, 2022.272602739726, 0.076663, -0.014991
EPI2705146|A/Wood_Duck/Minnesota/USDA-012022-002/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-14, 2022.2835616438356, 0.076663, -0.015027
EPI2029347|A/turkey/Minnesota/22-009182-003-original/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-03-25, 2022.2287671232878, 0.075810, -0.015699
EPI2706419|A/turkey/Minnesota/USDA-009182-004/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-03-25, 2022.2287671232878, 0.075810, -0.015699
EPI2179713|A/turkey/Minnesota/22-010995-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-04-09, 2022.2698630136986, 0.075810, -0.015835
EPI2243669|A/turkey/Minnesota/22-011794-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-04-16, 2022.2890410958903, 0.076237, -0.015472
EPI2711092|A/Hooded_Merganser/Minnesota/USDA-012024-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|Minnesota|2022-04-12, 2022.2780821917809, 0.076664, -0.015008
EPI2703746|A/Red-tailed_Hawk/Minnesota/USDA-012668-006/2022|H5N1|PB2|2.3.4.4b||wild-bird|Minnesota|2022-04-25, 2022.313698630137, 0.077091, -0.014699
EPI2702585|A/Snow_Goose/North_Dakota/USDA-009399-003/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-03-29, 2022.2397260273972, 0.076237, -0.015308
EPI2702314|A/Snow_Goose/North_Dakota/USDA-009481-010/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-03-23, 2022.2232876712328, 0.076237, -0.015254
EPI2705956|A/chicken/Nebraska/USDA-010905-001/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Nebraska|2022-04-11, 2022.2753424657535, 0.075810, -0.015853
EPI2260659|A/chicken/South_Dakota/22-037701-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|South_Dakota|2022-11-19, 2022.8835616438357, 0.077953, -0.015723
EPI2506883|A/blue-winged_teal/Minnesota/AV22-690/2022|H5N1|PB2|2.3.4.4b||wild-bird|Minnesota|2022-09-01, 2022.6671232876713, 0.077090, -0.015870
EPI2260547|A/chicken/Iowa/22-035154-002-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Iowa|2022-11-01, 2022.8342465753424, 0.077520, -0.015992
EPI2705661|A/Vulture/Montana/USDA-012936-010/2022|H5N1|PB2|2.3.4.4b||wild-bird|Montana|2022-04-24, 2022.3109589041096, 0.077093, -0.014688
EPI2711868|A/goose/Wyoming/USDA-011671-001/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Wyoming|2022-04-13, 2022.2808219178082, 0.076667, -0.015014
EPI2243408|A/chicken/Idaho/22-011347-002-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Idaho|2022-04-14, 2022.2835616438356, 0.075810, -0.015881
EPI2711916|A/goose/Wyoming/USDA-010373-001/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Wyoming|2022-03-31, 2022.2452054794521, 0.075810, -0.015754
EPI2258948|A/duck/Minnesota/22-014663-004-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Minnesota|2022-05-10, 2022.354794520548, 0.076237, -0.015689
EPI2260523|A/chicken/Maine/22-037360-002-original/2022|H5N1|PB2|2.3.4.4b||poultry|Maine|2022-11-16, 2022.8753424657534, 0.076663, -0.016985
EPI2260779|A/chicken/North_Dakota/22-036126-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|North_Dakota|2022-11-08, 2022.8534246575343, 0.077948, -0.015628
EPI2260755|A/chicken/Florida/22-036767-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Florida|2022-11-14, 2022.8698630136987, 0.077089, -0.016541
EPI2263888|A/chicken/Florida/22-033389-001-original/2022|H5N1|PB2|2.3.4.4b|B2.2|poultry|Florida|2022-10-18, 2022.795890410959, 0.076662, -0.016723
EPI2263775|A/African_goose/New_Jersey/22-033679-001-original/2022|H5N1|PB2|2.3.4.4b||wild-bird|New_Jersey|2022-10-21, 2022.804109589041, 0.090121, -0.003292
EPI2606604|A/chicken/Ohio/OH22-26275-3/2022|H5N1|PB2|2.3.4.4b||poultry|Ohio|2022-11-03, 2022.8397260273973, 0.090550, -0.002981
EPI2613699|A/peregrine_falcon/New_York/23-005700-001-original/2023|H5N1|PB2|2.3.4.4b||wild-bird|New_York|2023-02-13, 2023.1191780821919, 0.090123, -0.004332
EPI2263431|A/turkey/Minnesota/22-034849-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-10-30, 2022.8287671232877, 0.091836, -0.001658
EPI2613539|A/brown_pelican/Florida/23-004148-001-original/2023|H5N1|PB2|2.3.4.4b||wild-bird|Florida|2023-02-01, 2023.0863013698631, 0.090547, -0.003799
EPI2263567|A/chicken/Iowa/22-035700-001-original/2022|H5N1|PB2|2.3.4.4b|B1.3|poultry|Iowa|2022-11-03, 2022.8397260273973, 0.089691, -0.003840
EPI2263575|A/domestic_duck/Iowa/22-035700-002-original/2022|H5N1|PB2|2.3.4.4b||poultry|Iowa|2022-11-03, 2022.8397260273973, 0.089691, -0.003840
EPI2264248|A/chicken/Florida/22-031859-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Florida|2022-10-06, 2022.7630136986302, 0.090545, -0.002732
EPI2260747|A/chicken/Florida/22-036965-001-original/2022|H5N1|PB2|2.3.4.4b|B1.3|poultry|Florida|2022-11-16, 2022.8753424657534, 0.091826, -0.001822
EPI2263856|A/chicken/Florida/22-035222-003-original/2022|H5N1|PB2|2.3.4.4b|B1.3|poultry|Florida|2022-11-01, 2022.8342465753424, 0.092682, -0.000830
EPI2899563|A/turkey/Minnesota/23-036928-001-original/2023|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2023-11-20, 2023.886301369863, 0.109802, 0.012808
EPI2131375|A/Vulpes_vulpes/New_York/099488/2022|H5N1|PB2|2.3.4.4b||mammal|New_York|2022-04-04, 2022.2561643835616, 0.101422, 0.009823
EPI2259116|A/fox/New_York/22-015064-001-original/2022|H5N1|PB2|2.3.4.4b||mammal|New_York|2022-04-27, 2022.3191780821917, 0.101422, 0.009614
EPI2708356|A/Bald_Eagle/Florida/USDA-007915-002/2022|H5N1|PB2|2.3.4.4b||wild-bird|Florida|2022-02-28, 2022.1602739726027, 0.102706, 0.011424
EPI2454982|A/Vulpes_vulpes/USA/088592/2022|H5N1|PB2|2.3.4.4b||mammal|USA|2022-04-25, 2022.313698630137, 0.103128, 0.011338
EPI2709008|A/Black_Vulture/Florida/USDA-009054-001/2022|H5N1|PB2|2.3.4.4b|B1.1|wild-bird|Florida|2022-03-18, 2022.2095890410958, 0.103130, 0.011684
EPI2708300|A/Bald_Eagle/Indiana/USDA-010922-001/2022|H5N1|PB2|2.3.4.4b|B1.2|wild-bird|Indiana|2022-04-08, 2022.2671232876712, 0.102702, 0.011066
EPI2455033|A/Vulpes_vulpes/USA/115912/2022|H5N1|PB2|2.3.4.4b||mammal|USA|2022-05-20, 2022.3821917808218, 0.103556, 0.011539
EPI2707686|A/Bald_Eagle/Ohio/USDA-007697-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|Ohio|2022-03-07, 2022.1794520547944, 0.103129, 0.011784
