#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
EPI2906343|A/peregrine_falcon/Iowa/23-034846-001-original/2023|H5N1|NP|2.3.4.4b||wild-bird|Iowa|2023-11-08, 2023.8534246575343, 0.053631, -0.017878
EPI2906351|A/pheasant/Iowa/23-034845-001-original/2023|H5N1|NP|2.3.4.4b||wild-bird|Iowa|2023-11-09, 2023.8561643835617, 0.051703, -0.019813
|A/canada_goose/Missouri/24-006385-003/2024|H5N1|NP||B3.7|wild-bird|Missouri|2024-02-22, 2024.1434426229507, 0.052345, -0.019911
EPI2870139|A/turkey/California/23-032623-001-original/2023|H5N1|NP|2.3.4.4b|B3.7|poultry|California|2023-10-24, 2023.8123287671233, 0.053632, -0.017772
|A/western_gull/California/24-004708-001/2024|H5N1|NP||B3.7|wild-bird|California|2024-01-30, 2024.0806010928961, 0.054277, -0.017817
|A/canada_goose/Indiana/24-005146-001/2024|H5N1|NP||B3.7|wild-bird|Indiana|2024-02-14, 2024.1215846994535, 0.054266, -0.017933
|A/crow/Illinois/24-004479-001/2024|H5N1|NP||B3.7|wild-bird|Illinois|2024-02-08, 2024.1051912568305, 0.054904, -0.017254
|A/crow/Illinois/24-004479-002/2024|H5N1|NP||B3.7|wild-bird|Illinois|2024-02-08, 2024.1051912568305, 0.054904, -0.017254
|A/skunk/New_Mexico/24-006483-001/2024|H5N1|NP||B3.13|mammal|New_Mexico|2024-02-23, 2024.146174863388, 0.065528, -0.006735
|A/peregrine_falcon/California/24-005915-001/2024|H5N1|NP||B3.13|wild-bird|California|2024-02-14, 2024.1215846994535, 0.065525, -0.006674
|A/cattle/Texas/24-009308-001/2024|H5N1|NP|||cattle|Texas|2024-03-19, 2024.214480874317, 0.065525, -0.006913
EPI3171489|A/Texas/37/2024|H5N1|NP|2.3.4.4b||human|Texas|2024-03-28, 2024.2390710382513, 0.066164, -0.006337
|A/cattle/Texas/24-009028-009/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068728, -0.003717
|A/cattle/New_Mexico/24-010195-004/2024|H5N1|NP||B3.13|cattle|New_Mexico|2024-03-15, 2024.2035519125684, 0.068728, -0.003682
|A/cattle/Texas/24-010513-007/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068728, -0.003717
|A/cattle/Texas/24-009110-011/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.068728, -0.003675
|A/raccoon/New_Mexico/24-009496-002/2024|H5N1|NP||B3.13|mammal|New_Mexico|2024-03-23, 2024.2254098360656, 0.070018, -0.002448
|A/blackbird/Texas/24-008357-001/2024|H5N1|NP||B3.13|wild-bird|Texas|2024-03-16, 2024.2062841530055, 0.068728, -0.003689
|A/cattle/Texas/24-009109-004/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068728, -0.003717
|A/cattle/Texas/24-009110-007/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.068728, -0.003675
|A/cattle/Texas/24-009110-018/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.069371, -0.003032
|A/cattle/North_Carolina/24-010327-003/2024|H5N1|NP||B3.13|cattle|North_Carolina|2024-04-04, 2024.2581967213114, 0.068728, -0.003823
|A/cattle/Texas/24-009110-010/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.068728, -0.003675
|A/cattle/Texas/24-010513-002/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068728, -0.003718
|A/cattle/Texas/24-009495-005/2024|H5N1|NP|||cattle|Texas|2024-03-21, 2024.2199453551912, 0.068728, -0.003725
|A/cattle/Texas/24-009110-023/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.068728, -0.003675
|A/chicken/Texas/24-009654-004/2024|H5N1|NP||B3.13|poultry|Texas|2024-04-01, 2024.25, 0.068730, -0.003800
|A/cattle/Texas/24-009028-002/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.069371, -0.003075
|A/cattle/Texas/24-009108-001/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068728, -0.003718
|A/cattle/Texas/24-009108-007/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068728, -0.003718
|A/cattle/Texas/24-010513-006/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-28, 2024.2390710382513, 0.068728, -0.003774
EPI3158664|A/dairy_cattle/Texas/24-008749-001-original/2024|H5N1|NP|2.3.4.4b|B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cattle/Texas/24-009088-002/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-13, 2024.198087431694, 0.068086, -0.004310
|A/cattle/Texas/24-009308-003/2024|H5N1|NP|||cattle|Texas|2024-03-19, 2024.214480874317, 0.068086, -0.004352
|A/cattle/Kansas/24-009497-009/2024|H5N1|NP||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.068086, -0.004394
|A/cattle/Texas/24-009108-005/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cattle/Texas/24-009290-006/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-13, 2024.198087431694, 0.068086, -0.004310
|A/cattle/Texas/24-009109-001/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cattle/Texas/24-009495-004/2024|H5N1|NP|||cattle|Texas|2024-03-21, 2024.2199453551912, 0.068086, -0.004366
|A/cattle/Texas/24-009495-003/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.068086, -0.004366
|A/cattle/Texas/24-009367-010/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.068086, -0.004394
|A/cattle/Texas/24-009109-006/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cattle/Texas/24-009308-004/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-19, 2024.214480874317, 0.068086, -0.004352
|A/cattle/New_Mexico/24-010193-007/2024|H5N1|NP||B3.13|cattle|New_Mexico|2024-03-29, 2024.2418032786886, 0.068086, -0.004422
|A/cattle/North_Carolina/24-010327-002/2024|H5N1|NP||B3.13|cattle|North_Carolina|2024-04-04, 2024.2581967213114, 0.068086, -0.004465
|A/cattle/Texas/24-009290-005/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-13, 2024.198087431694, 0.068086, -0.004310
|A/cattle/Texas/24-009109-007/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cattle/Michigan/24-009027-005/2024|H5N1|NP||B3.13|cattle|Michigan|2024-03-24, 2024.2281420765028, 0.068086, -0.004387
|A/cattle/Idaho/24-009491-006/2024|H5N1|NP||B3.13|cattle|Idaho|2024-03-27, 2024.2363387978141, 0.068086, -0.004408
|A/cattle/Michigan/24-010303-001/2024|H5N1|NP||B3.13|cattle|Michigan|2024-04-03, 2024.2554644808743, 0.068086, -0.004458
|A/cattle/Texas/24-009367-014/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.068086, -0.004394
|A/cattle/Idaho/24-009491-005/2024|H5N1|NP||B3.13|cattle|Idaho|2024-03-27, 2024.2363387978141, 0.068086, -0.004408
|A/cattle/Kansas/24-009497-010/2024|H5N1|NP||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.068086, -0.004394
|A/cattle/Texas/24-009110-002/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.068086, -0.004317
|A/cattle/Texas/24-009308-006/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-19, 2024.214480874317, 0.068086, -0.004352
|A/cattle/South_Dakota/24-010354-011/2024|H5N1|NP||B3.13|cattle|South_Dakota|2024-04-05, 2024.2609289617487, 0.068086, -0.004472
|A/cattle/Kansas/24-009497-007/2024|H5N1|NP||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.068086, -0.004394
|A/cattle/Texas/24-009495-008/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.068086, -0.004366
|A/cattle/Texas/24-008749-002/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cattle/Texas/24-009110-003/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.068086, -0.004317
|A/cattle/Texas/24-009110-021/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.068086, -0.004317
|A/cattle/North_Carolina/24-010327-005/2024|H5N1|NP||B3.13|cattle|North_Carolina|2024-04-04, 2024.2581967213114, 0.068086, -0.004465
|A/cattle/Texas/24-009310-007/2024|H5N1|NP|||cattle|Texas|2024-03-21, 2024.2199453551912, 0.068086, -0.004366
|A/cattle/New_Mexico/24-009309-002/2024|H5N1|NP||B3.13|cattle|New_Mexico|2024-03-16, 2024.2062841530055, 0.068086, -0.004331
|A/cattle/Texas/24-009495-012/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.068086, -0.004366
|A/cattle/New_Mexico/24-009306-003/2024|H5N1|NP||B3.13|cattle|New_Mexico|2024-03-25, 2024.23087431694, 0.068086, -0.004394
|A/cattle/South_Dakota/24-010354-005/2024|H5N1|NP||B3.13|cattle|South_Dakota|2024-04-05, 2024.2609289617487, 0.068086, -0.004472
|A/cattle/Texas/24-009495-009/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.068086, -0.004366
|A/cattle/New_Mexico/24-009306-004/2024|H5N1|NP||B3.13|cattle|New_Mexico|2024-03-25, 2024.23087431694, 0.068086, -0.004394
|A/cattle/Texas/24-009109-005/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cattle/Texas/24-009110-005/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.068086, -0.004317
|A/cattle/Texas/24-009308-002/2024|H5N1|NP|||cattle|Texas|2024-03-19, 2024.214480874317, 0.068086, -0.004352
|A/cattle/New_Mexico/24-010192-003/2024|H5N1|NP||B3.13|cattle|New_Mexico|2024-04-01, 2024.25, 0.068086, -0.004443
|A/cattle/Kansas/24-009497-004/2024|H5N1|NP||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.068086, -0.004394
|A/cattle/New_Mexico/24-010193-003/2024|H5N1|NP||B3.13|cattle|New_Mexico|2024-03-29, 2024.2418032786886, 0.068086, -0.004422
|A/cattle/New_Mexico/24-009309-004/2024|H5N1|NP||B3.13|cattle|New_Mexico|2024-03-16, 2024.2062841530055, 0.068086, -0.004331
|A/cattle/Texas/24-009110-004/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.068086, -0.004317
|A/cattle/Texas/24-009087-001/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
EPI3158711|A/dairy_cattle/Texas/24-008749-005-original/2024|H5N1|NP|2.3.4.4b|B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cattle/Texas/24-008749-004/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cattle/Texas/24-008749-007/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cat/Texas/24-009311-004/2024|H5N1|NP||B3.13|domestic-mammal|Texas|2024-03-16, 2024.2062841530055, 0.068086, -0.004331
|A/cattle/Texas/24-009775-001/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-10, 2024.1898907103825, 0.068086, -0.004289
|A/cattle/Michigan/24-009027-003/2024|H5N1|NP||B3.13|cattle|Michigan|2024-03-24, 2024.2281420765028, 0.068086, -0.004387
|A/cattle/Texas/24-009110-006/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.068086, -0.004317
|A/cattle/Texas/24-009310-005/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-21, 2024.2199453551912, 0.068086, -0.004366
|A/cat/Texas/24-009311-006/2024|H5N1|NP||B3.13|domestic-mammal|Texas|2024-03-16, 2024.2062841530055, 0.068086, -0.004331
|A/cattle/Texas/24-009109-002/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cattle/Kansas/24-009497-003/2024|H5N1|NP||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.068086, -0.004394
|A/chicken/Texas/24-007264-003/2024|H5N1|NP||B3.13|poultry|Texas|2024-03-07, 2024.181693989071, 0.068086, -0.004268
|A/cat/Texas/24-008850-002/2024|H5N1|NP||B3.13|domestic-mammal|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cattle/Texas/24-009108-003/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cattle/Texas/24-009109-008/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cattle/New_Mexico/24-010512-001/2024|H5N1|NP||B3.13|cattle|New_Mexico|2024-04-02, 2024.2527322404371, 0.068086, -0.004451
|A/cattle/New_Mexico/24-010193-006/2024|H5N1|NP||B3.13|cattle|New_Mexico|2024-03-29, 2024.2418032786886, 0.068086, -0.004422
|A/cattle/New_Mexico/24-010192-006/2024|H5N1|NP||B3.13|cattle|New_Mexico|2024-04-01, 2024.25, 0.068086, -0.004443
|A/cattle/Idaho/24-009491-001/2024|H5N1|NP||B3.13|cattle|Idaho|2024-03-27, 2024.2363387978141, 0.068086, -0.004408
|A/cattle/Texas/24-009110-014/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.068086, -0.004317
|A/cattle/New_Mexico/24-009309-001/2024|H5N1|NP||B3.13|cattle|New_Mexico|2024-03-16, 2024.2062841530055, 0.068086, -0.004331
|A/cattle/Idaho/24-009491-003/2024|H5N1|NP||B3.13|cattle|Idaho|2024-03-27, 2024.2363387978141, 0.068086, -0.004408
|A/cattle/Texas/24-008749-005/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cattle/Texas/24-009110-015/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.068086, -0.004317
|A/cattle/Texas/24-009088-001/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-13, 2024.198087431694, 0.068086, -0.004310
|A/cattle/Texas/24-009110-025/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.068086, -0.004317
|A/cattle/Texas/24-009110-012/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.068086, -0.004317
|A/cattle/Texas/24-010513-004/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cattle/Texas/24-009110-026/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.068086, -0.004317
|A/cattle/Texas/24-008660-001/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cattle/South_Dakota/24-010354-002/2024|H5N1|NP||B3.13|cattle|South_Dakota|2024-04-05, 2024.2609289617487, 0.068086, -0.004472
|A/cattle/Texas/24-009110-001/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.068086, -0.004317
|A/cattle/Kansas/24-009497-011/2024|H5N1|NP||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.068086, -0.004394
|A/cattle/Texas/24-009110-024/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-14, 2024.200819672131, 0.068086, -0.004317
|A/cattle/Texas/24-009367-003/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.068086, -0.004394
|A/cattle/Kansas/24-009497-006/2024|H5N1|NP||B3.13|cattle|Kansas|2024-03-25, 2024.23087431694, 0.068086, -0.004394
|A/cattle/New_Mexico/24-010330-007/2024|H5N1|NP||B3.13|cattle|New_Mexico|2024-04-01, 2024.25, 0.068086, -0.004443
|A/chicken/Texas/24-007264-001/2024|H5N1|NP||B3.13|poultry|Texas|2024-03-07, 2024.181693989071, 0.068086, -0.004268
|A/chicken/Texas/24-009654-001/2024|H5N1|NP||B3.13|poultry|Texas|2024-04-01, 2024.25, 0.068086, -0.004443
|A/cattle/New_Mexico/24-010330-005/2024|H5N1|NP||B3.13|cattle|New_Mexico|2024-04-01, 2024.25, 0.068086, -0.004443
|A/cattle/Idaho/24-009491-007/2024|H5N1|NP||B3.13|cattle|Idaho|2024-03-27, 2024.2363387978141, 0.068086, -0.004408
|A/cattle/New_Mexico/24-010330-003/2024|H5N1|NP||B3.13|cattle|New_Mexico|2024-04-01, 2024.25, 0.068086, -0.004443
|A/cattle/Idaho/24-009491-002/2024|H5N1|NP||B3.13|cattle|Idaho|2024-03-27, 2024.2363387978141, 0.068086, -0.004408
|A/cattle/Texas/24-010514-002/2024|H5N1|NP||B3.13|cattle|Texas|2024-04-03, 2024.2554644808743, 0.068086, -0.004458
|A/cattle/Texas/24-009367-009/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-25, 2024.23087431694, 0.068086, -0.004394
EPI3158695|A/dairy_cattle/Texas/24-008749-004-original/2024|H5N1|NP|2.3.4.4b||cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
|A/cattle/Texas/24-008749-003/2024|H5N1|NP||B3.13|cattle|Texas|2024-03-20, 2024.217213114754, 0.068086, -0.004359
